Mon Aug 15 16:19:28 2005

 inst  m   W   SVC:tm it:all best Tm:1dh 1dv cg  UB  LBh  LBv
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:36:37 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:38:43 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:47:18 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Mon Oct 24 10:48:08 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 648 1.33 10000 1 
2 20 100 382 1.15 10000 34 
3 20 100 632 1.33 10000 4 
4 20 100 441 1.23 10000 3 
5 20 100 484 1.14 10000 6004 
6 20 100 695 1.28 10000 2 
7 20 100 475 1.19 10000 4 
8 20 100 458 1.22 10000 22 
9 20 100 613 1.26 10000 1 
10 20 100 657 1.26 10000 4 
11 40 100 762 3.26 10000 1971 
12 40 100 1000 3.36 10000 6024 
13 40 100 1317 3.68 10000 18 
14 40 100 1119 3.29 10000 400 
15 40 100 1286 3.61 10000 9236 
16 40 100 1106 3.61 10000 10 
17 40 100 980 3.39 10000 6275 
18 40 100 1497 4.13 10000 3 
19 40 100 923 3.29 10000 244 
20 40 100 916 3.37 10000 4514 
21 60 100 1881 7.28 10000 122 
22 60 100 1551 6.71 10000 269 
23 60 100 1667 7.1 10000 25 
24 60 100 1844 7.55 10000 8 
25 60 100 1473 5.94 10000 205 
26 60 100 1521 6.72 10000 8510 
27 60 100 1346 6.07 10000 7525 
28 60 100 1699 6.36 10000 1938 
29 60 100 1551 6.68 10000 197 
30 60 100 2137 8.3 10000 1845 
31 80 100 2125 11.69 10000 157 
32 80 100 2219 11.45 10000 6050 
33 80 100 2328 12.21 10000 4 
34 80 100 2280 13.06 10000 2231 
35 80 100 2098 10.61 10000 8886 
36 80 100 2332 10.32 10000 33 
37 80 100 2509 12.48 10000 5 
38 80 100 2478 11.51 10000 1505 
39 80 100 2523 12.06 10000 6082 
40 80 100 2177 10.52 10000 6917 
41 100 100 2411 14.73 10000 684 
42 100 100 2799 16.12 10000 2427 
43 100 100 2348 14.19 10000 2736 
44 100 100 2556 15.74 10000 9128 
45 100 100 2718 17.17 10000 9371 
46 100 100 3134 18.51 10000 619 
47 100 100 2479 15.02 10000 7530 
48 100 100 2774 15.1 10000 5220 
49 100 100 2641 14.93 10000 6175 
50 100 100 3180 17.78 10000 4224 

Mon Oct 24 12:41:36 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 648 1.33 10000 1 
2 20 100 378 1.12 10000 4507 
3 20 100 632 1.33 10000 4 
4 20 100 441 1.21 10000 3 
5 20 100 485 1.15 10000 17 
6 20 100 695 1.26 10000 2 
7 20 100 475 1.17 10000 4 
8 20 100 458 1.25 10000 31 
9 20 100 613 1.3 10000 1 
10 20 100 657 1.28 10000 4 
11 40 100 762 3.18 10000 1590 
12 40 100 988 3.33 10000 7507 
13 40 100 1317 3.66 10000 4 
14 40 100 1119 3.39 10000 7532 
15 40 100 1281 3.59 10000 3131 
16 40 100 1106 3.64 10000 11 
17 40 100 980 3.39 10000 4572 
18 40 100 1497 4.12 10000 7 
19 40 100 923 3.21 10000 20 
20 40 100 924 3.3 10000 1994 
21 60 100 1872 7.08 10000 9009 
22 60 100 1551 6.65 10000 18 
23 60 100 1667 6.96 10000 43 
24 60 100 1844 7.64 10000 8 
25 60 100 1472 5.98 10000 2076 
26 60 100 1522 6.67 10000 142 
27 60 100 1338 6.11 10000 9569 
28 60 100 1700 6.42 10000 4936 
29 60 100 1551 6.79 10000 5374 
30 60 100 2135 8.52 10000 4504 
31 80 100 2125 11.45 10000 2223 
32 80 100 2218 11.6 10000 29 
33 80 100 2328 12.38 10000 4 
34 80 100 2280 12.83 10000 3197 
35 80 100 2089 10.55 10000 3402 
36 80 100 2332 10.43 10000 12 
37 80 100 2509 12.37 10000 5 
38 80 100 2479 11.51 10000 1532 
39 80 100 2525 12.11 10000 2847 
40 80 100 2163 10.47 10000 9553 
41 100 100 2409 14.62 10000 4764 
42 100 100 2799 15.68 10000 713 
43 100 100 2348 13.8 10000 3979 
44 100 100 2560 15.47 10000 43 
45 100 100 2718 16.91 10000 3167 
46 100 100 3134 18.52 10000 52 
47 100 100 2456 15.03 10000 6520 
48 100 100 2769 15.27 10000 7887 
49 100 100 2644 14.78 10000 9309 
50 100 100 3162 17.57 10000 3256 

Mon Oct 24 14:48:06 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 648 1.34 10000 1 
2 20 100 378 1.1 10000 38 
3 20 100 632 1.29 10000 4 
4 20 100 438 1.21 10000 28 
5 20 100 489 1.17 10000 10 
6 20 100 695 1.3 10000 4 
7 20 100 475 1.17 10000 4 
8 20 100 461 1.22 10000 5037 
9 20 100 600 1.35 10000 4 
10 20 100 657 1.33 10000 4 
11 40 100 755 3.15 10000 1194 
12 40 100 981 3.28 10000 95 
13 40 100 1317 3.51 10000 4 
14 40 100 1123 3.35 10000 8 
15 40 100 1274 3.56 10000 2011 
16 40 100 1106 3.67 10000 2 
17 40 100 980 3.29 10000 54 
18 40 100 1497 4.1 10000 5 
19 40 100 916 3.24 10000 343 
20 40 100 911 3.35 10000 5251 
21 60 100 1869 6.69 10000 1425 
22 60 100 1551 6.66 10000 27 
23 60 100 1667 7.02 10000 99 
24 60 100 1844 7.52 10000 7 
25 60 100 1457 5.94 10000 434 
26 60 100 1513 6.7 10000 121 
27 60 100 1336 6.1 10000 236 
28 60 100 1694 6.35 10000 64 
29 60 100 1550 6.61 10000 540 
30 60 100 2132 8.32 10000 5014 
31 80 100 2125 11.03 10000 52 
32 80 100 2211 11.7 10000 5205 
33 80 100 2328 11.75 10000 4 
34 80 100 2280 12.38 10000 54 
35 80 100 2064 10.1 10000 4012 
36 80 100 2332 10.31 10000 29 
37 80 100 2509 11.82 10000 39 
38 80 100 2474 10.82 10000 5136 
39 80 100 2517 11.35 10000 5248 
40 80 100 2154 10.66 10000 5114 
41 100 100 2372 14.37 10000 2030 
42 100 100 2775 15.69 10000 5284 
43 100 100 2345 13.45 10000 8532 
44 100 100 2525 14.86 10000 1554 
45 100 100 2692 16.29 10000 8696 
46 100 100 3135 17.17 10000 128 
47 100 100 2447 14.56 10000 540 
48 100 100 2756 14.78 10000 1835 
49 100 100 2627 14.49 10000 717 
50 100 100 3150 15.97 10000 238 

Fri Oct 28 03:21:12 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 inf
1 20 100 648 1 579266 0 120 20 648 648 648 648 648 648 
2 20 100 367 60001 745568 9.7 120 13 373 367 367 367 367 367 
3 20 100 632 30027 577708 6.32 120 14 633 632 632 632 632 632 
4 20 100 423 11019 664258 1.94 120 8.7 423 423 423 423 423 423 
5 20 100 485 230010 629872 43.8 120 11 489 489 485 485 485 485 
6 20 100 695 5 603054 0 120 15 695 695 695 695 695 695 
7 20 100 460 560011 673551 100 120 7.7 472 461 460 460 460 460 
8 20 100 442 550002 600971 110 120 9.1 452 443 442 442 442 442 
9 20 100 600 5 561621 0 120 14 600 600 600 600 600 600 
10 20 100 657 3 553189 0 120 12 657 657 657 657 657 657 
11 40 100 744 18527 241203 8.9 120 6.8 752 744 744 744 744 744 
12 40 100 966 60737 233118 31.6 120 8.2 982 973 966 966 966 966 
13 40 100 1317 2 214454 0 120 14 1317 1317 1317 1317 1317 1317 
14 40 100 1115 21560 214468 11.8 120 6.9 1119 1115 1115 1115 1115 1115 
15 40 100 1249 10911 216955 5.86 120 4.8 1255 1249 1249 1249 1249 1249 
16 40 100 1106 3 214348 0 120 26 1106 1106 1106 1106 1106 1106 
17 40 100 980 22 219374 0.01 120 8 980 980 980 980 980 980 
18 40 100 1497 4 200631 0 120 20 1497 1497 1497 1497 1497 1497 
19 40 100 902 20040 227003 10.6 120 7.3 926 902 902 902 902 902 
20 40 100 902 110114 227464 58.5 120 6.6 928 905 902 902 902 902 
21 60 100 1868 71539 116203 73.5 120 9.4 1878 1869 1868 1868 1868 1868 
22 60 100 1551 28 112419 0.01 120 7.4 1551 1551 1551 1551 1551 1551 
23 60 100 1667 75 113224 0.06 120 7.7 1667 1667 1667 1667 1667 1667 
24 60 100 1844 19 110745 0.02 120 19 1844 1844 1844 1844 1844 1844 
25 60 100 1428 29664 126095 28.3 120 4.4 1442 1428 1428 1428 1428 1428 
26 60 100 1488 26253 124556 25.4 120 7.2 1502 1488 1488 1488 1488 1488 
27 60 100 1328 40128 128991 37.3 120 6.5 1336 1333 1328 1328 1328 1328 
28 60 100 1692 10188 127694 9.77 120 5 1693 1692 1692 1692 1692 1692 
29 60 100 1533 111 122730 0.09 120 5.5 1533 1533 1533 1533 1533 1533 
30 60 100 2132 7 107023 0.01 120 16 2132 2132 2132 2132 2132 2132 
31 80 100 2125 23 74194 0.04 120 12 2125 2125 2125 2125 2125 2125 
32 80 100 2211 31725 70984 52.7 120 10 2219 2216 2211 2211 2211 2211 
33 80 100 2328 6 72624 0.01 120 19 2328 2328 2328 2328 2328 2328 
34 80 100 2280 9 73591 0.02 120 11 2280 2280 2280 2280 2280 2280 
35 80 100 2059 40320 79999 60.8 120 4.8 2069 2064 2059 2059 2059 2059 
36 80 100 2332 26 81812 0.03 120 8 2332 2332 2332 2332 2332 2332 
37 80 100 2509 26 70240 0.05 120 10 2509 2509 2509 2509 2509 2509 
38 80 100 2474 256 74238 0.43 120 8.1 2474 2474 2474 2474 2474 2474 
39 80 100 2487 20186 74198 32.8 120 6 2490 2490 2487 2487 2487 2487 
40 80 100 2134 64988 79173 98.4 120 4.7 2140 2139 2134 2134 2134 2134 
41 100 100 2350 55060 55983 118 120 4.1 2363 2353 2350 2350 2350 2350 
42 100 100 2767 1730 53754 3.84 120 5.6 2767 2767 2767 2767 2767 2767 
43 100 100 2311 36391 58213 75 120 4 2322 2312 2311 2311 2311 2311 
44 100 100 2498 21855 55878 47.7 120 4 2513 2511 2498 2498 2498 2498 
45 100 100 2673 31821 54705 69.3 120 5.1 2677 2675 2673 2673 2673 2673 
46 100 100 3132 50447 51255 118 120 8 3135 3135 3132 3132 3132 3132 
47 100 100 2432 20727 56298 44.3 120 5.1 2437 2436 2432 2432 2432 2432 
48 100 100 2733 17869 54254 39.5 120 3.9 2745 2740 2733 2733 2733 2733 
49 100 100 2594 35877 56810 76.4 120 4 2607 2607 2594 2594 2594 2594 
50 100 100 3150 117 52750 0.26 120 7.6 3150 3150 3150 3150 3150 3150 

Sat Nov  5 09:18:58 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 100 648 1 2253618 0 501 20 648 648 648 648 648 648 
2 20 100 365 4 3074096 0 501 13 365 365 365 365 365 365 
3 20 100 623 270002 2245783 60.6 501 13 627 627 623 623 623 623 
4 20 100 422 20001 2512865 3.99 501 8.4 422 422 422 422 422 422 
5 20 100 463 250014 2437449 51.1 502 5.9 467 467 463 463 463 463 
6 20 100 695 5 2358477 0.01 502 15 695 695 695 695 695 695 
7 20 100 453 7 2443042 0 500 6 453 453 453 453 453 453 
8 20 100 443 120003 2385048 25.2 500 9.3 448 443 443 443 443 443 
9 20 100 600 2 2195559 0 500 14 600 600 600 600 600 600 
10 20 100 657 3 2232254 0 502 12 657 657 657 657 657 657 
11 40 100 733 720262 1024433 353 502 5.3 743 743 742 733 733 733 
12 40 100 966 3334 1003361 1.65 501 8.2 966 966 966 966 966 966 
13 40 100 1317 2 924898 0 501 14 1317 1317 1317 1317 1317 1317 
14 40 100 1111 402 934718 0.22 501 6.5 1111 1111 1111 1111 1111 1111 
15 40 100 1248 48 944152 0.03 500 4.7 1248 1248 1248 1248 1248 1248 
16 40 100 1106 3 968032 0 502 26 1106 1106 1106 1106 1106 1106 
17 40 100 980 5 1004062 0 501 8 980 980 980 980 980 980 
18 40 100 1497 3 897014 0 501 20 1497 1497 1497 1497 1497 1497 
19 40 100 896 10036 1035679 4.84 500 6.6 896 896 896 896 896 896 
20 40 100 902 15772 989903 8.07 501 6.6 903 902 902 902 902 902 
21 60 100 1856 270014 573342 236 501 8.7 1858 1857 1856 1856 1856 1856 
22 60 100 1551 4 531019 0 502 7.4 1551 1551 1551 1551 1551 1551 
23 60 100 1667 18 557599 0.01 500 7.7 1667 1667 1667 1667 1667 1667 
24 60 100 1844 4 540699 0 501 19 1844 1844 1844 1844 1844 1844 
25 60 100 1423 24486 593713 20.7 501 4 1430 1423 1423 1423 1423 1423 
26 60 100 1487 366 571305 0.32 500 7.2 1487 1487 1487 1487 1487 1487 
27 60 100 1315 70077 593617 59.4 501 5.5 1316 1316 1315 1315 1315 1315 
28 60 100 1692 66 588581 0.06 501 5 1692 1692 1692 1692 1692 1692 
29 60 100 1516 6294 570268 5.49 500 4.4 1526 1516 1516 1516 1516 1516 
30 60 100 2132 3 505655 0 500 16 2132 2132 2132 2132 2132 2132 
31 80 100 2125 8 348782 0.01 501 12 2125 2125 2125 2125 2125 2125 
32 80 100 2200 20828 369301 28 502 9.5 2218 2200 2200 2200 2200 2200 
33 80 100 2328 9 359009 0.01 501 19 2328 2328 2328 2328 2328 2328 
34 80 100 2280 3 359268 0.01 502 11 2280 2280 2280 2280 2280 2280 
35 80 100 2057 70217 392314 89.7 501 4.7 2059 2059 2057 2057 2057 2057 
36 80 100 2332 23 390282 0.04 501 8 2332 2332 2332 2332 2332 2332 
37 80 100 2509 7 354678 0.01 501 10 2509 2509 2509 2509 2509 2509 
38 80 100 2474 31 383920 0.04 500 8.1 2474 2474 2474 2474 2474 2474 
39 80 100 2480 58440 378822 77.3 501 5.7 2498 2486 2480 2480 2480 2480 
40 80 100 2114 125621 394538 158 501 3.7 2115 2115 2114 2114 2114 2114 
41 100 100 2335 233364 299791 390 501 3.4 2351 2339 2337 2335 2335 2335 
42 100 100 2748 21363 285515 37.7 500 4.9 2749 2749 2748 2748 2748 2748 
43 100 100 2290 249177 299568 417 501 3.1 2298 2295 2291 2290 2290 2290 
44 100 100 2486 141775 293147 243 501 3.5 2494 2491 2486 2486 2486 2486 
45 100 100 2662 104060 285042 183 501 4.6 2668 2665 2662 2662 2662 2662 
46 100 100 3132 26 267752 0.04 500 8 3132 3132 3132 3132 3132 3132 
47 100 100 2420 29081 298641 48.7 501 4.6 2430 2430 2420 2420 2420 2420 
48 100 100 2711 188424 296665 318 501 3.1 2725 2725 2716 2711 2711 2711 
49 100 100 2581 107783 297560 182 501 3.5 2591 2591 2581 2581 2581 2581 
50 100 100 3150 15 277313 0.03 501 7.6 3150 3150 3150 3150 3150 3150 

Wed Nov  9 05:51:03 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 100 648 1 1332975 0 300 20 648 648 648 648 648 648 
2 20 100 365 12 1850452 0 300 13 365 365 365 365 365 365 
3 20 100 623 190004 1319550 43 300 13 628 627 623 623 623 623 
4 20 100 422 470001 1488095 95.3 301 8.4 427 427 422 422 422 422 
5 20 100 463 470002 1440787 98.9 301 5.9 467 467 463 463 463 463 
6 20 100 695 2 1384492 0 301 15 695 695 695 695 695 695 
7 20 100 453 4 1449369 0 301 6 453 453 453 453 453 453 
8 20 100 443 90003 1428972 18.8 302 9.3 448 443 443 443 443 443 
9 20 100 600 2 1312560 0 300 14 600 600 600 600 600 600 
10 20 100 657 5 1316205 0 301 12 657 657 657 657 657 657 
11 40 100 743 405 600326 0.2 300 6.7 743 743 743 743 743 743 
12 40 100 966 349 586102 0.19 301 8.2 966 966 966 966 966 966 
13 40 100 1317 3 544409 0 300 14 1317 1317 1317 1317 1317 1317 
14 40 100 1111 4845 548601 2.69 300 6.5 1111 1111 1111 1111 1111 1111 
15 40 100 1248 176 557561 0.09 300 4.7 1248 1248 1248 1248 1248 1248 
16 40 100 1106 3 563734 0 301 26 1106 1106 1106 1106 1106 1106 
17 40 100 980 5 594820 0.01 301 8 980 980 980 980 980 980 
18 40 100 1497 1 529987 0 302 20 1497 1497 1497 1497 1497 1497 
19 40 100 896 50055 601299 25 301 6.6 897 896 896 896 896 896 
20 40 100 902 30033 593715 15 300 6.6 903 902 902 902 902 902 
21 60 100 1857 140081 340028 124 300 8.7 1859 1858 1857 1857 1857 1857 
22 60 100 1551 2 315642 0 301 7.4 1551 1551 1551 1551 1551 1551 
23 60 100 1667 6 336866 0.01 302 7.7 1667 1667 1667 1667 1667 1667 
24 60 100 1844 2 317375 0 301 19 1844 1844 1844 1844 1844 1844 
25 60 100 1423 2062 348964 1.77 301 4 1423 1423 1423 1423 1423 1423 
26 60 100 1487 3819 337726 3.46 301 7.2 1487 1487 1487 1487 1487 1487 
27 60 100 1315 280368 357613 236 301 5.5 1316 1316 1315 1315 1315 1315 
28 60 100 1692 21 350457 0.02 301 5 1692 1692 1692 1692 1692 1692 
29 60 100 1516 16110 341632 14 300 4.4 1521 1516 1516 1516 1516 1516 
30 60 100 2132 3 299473 0 301 16 2132 2132 2132 2132 2132 2132 
31 80 100 2125 7 208715 0 301 12 2125 2125 2125 2125 2125 2125 
32 80 100 2200 1478 217674 2.04 300 9.5 2200 2200 2200 2200 2200 2200 
33 80 100 2328 11 214375 0.02 301 19 2328 2328 2328 2328 2328 2328 
34 80 100 2280 6 213191 0 300 11 2280 2280 2280 2280 2280 2280 
35 80 100 2059 10286 231307 13.2 300 4.8 2060 2059 2059 2059 2059 2059 
36 80 100 2332 10 232405 0.02 301 8 2332 2332 2332 2332 2332 2332 
37 80 100 2509 12 211230 0.02 300 10 2509 2509 2509 2509 2509 2509 
38 80 100 2474 10 226821 0.02 301 8.1 2474 2474 2474 2474 2474 2474 
39 80 100 2477 40143 224373 53.6 302 5.5 2492 2484 2477 2477 2477 2477 
40 80 100 2115 167394 237319 212 301 3.7 2119 2119 2115 2115 2115 2115 
41 100 100 2335 57233 178133 97.2 301 3.4 2347 2341 2335 2335 2335 2335 
42 100 100 2748 5664 171496 9.78 300 4.9 2750 2748 2748 2748 2748 2748 
43 100 100 2285 50890 179978 84.6 301 2.8 2298 2297 2285 2285 2285 2285 
44 100 100 2488 71606 174780 123 300 3.6 2490 2490 2488 2488 2488 2488 
45 100 100 2664 13986 173213 24.5 301 4.7 2665 2664 2664 2664 2664 2664 
46 100 100 3132 879 160982 1.62 301 8 3132 3132 3132 3132 3132 3132 
47 100 100 2421 151805 177294 258 301 4.7 2427 2427 2421 2421 2421 2421 
48 100 100 2715 102861 176882 174 301 3.2 2730 2722 2715 2715 2715 2715 
49 100 100 2579 32671 176989 55.1 300 3.4 2602 2593 2579 2579 2579 2579 
50 100 100 3150 10 164725 0.02 301 7.6 3150 3150 3150 3150 3150 3150 

Wed Nov  9 23:26:02 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 100 648 1 1351105 0 301 20 648 648 648 648 648 648 
2 20 100 365 16 1872452 0 302 13 365 365 365 365 365 365 
3 20 100 623 430018 1332535 97 301 13 628 627 623 623 623 623 
4 20 100 415 390001 1489629 78.8 300 6.6 428 427 415 415 415 415 
5 20 100 467 70018 1450048 14.5 300 6.8 469 467 467 467 467 467 
6 20 100 695 2 1425085 0 301 15 695 695 695 695 695 695 
7 20 100 453 4 1458457 0 300 6 453 453 453 453 453 453 
8 20 100 443 610003 1439350 128 300 9.3 448 445 443 443 443 443 
9 20 100 600 2 1327555 0 301 14 600 600 600 600 600 600 
10 20 100 657 5 1320956 0 300 12 657 657 657 657 657 657 
11 40 100 742 170009 603201 84.6 301 6.6 743 743 742 742 742 742 
12 40 100 966 1005 593701 0.51 301 8.2 966 966 966 966 966 966 
13 40 100 1317 3 550579 0 301 14 1317 1317 1317 1317 1317 1317 
14 40 100 1111 1825 557576 0.98 300 6.5 1111 1111 1111 1111 1111 1111 
15 40 100 1248 1220 565222 0.63 300 4.7 1248 1248 1248 1248 1248 1248 
16 40 100 1106 3 573064 0 301 26 1106 1106 1106 1106 1106 1106 
17 40 100 980 12 597279 0 301 8 980 980 980 980 980 980 
18 40 100 1497 1 533777 0 300 20 1497 1497 1497 1497 1497 1497 
19 40 100 896 80424 617305 38.9 301 6.6 897 897 896 896 896 896 
20 40 100 902 10003 597165 4.98 300 6.6 902 902 902 902 902 902 
21 60 100 1853 180005 343918 156 300 8.5 1859 1858 1853 1853 1853 1853 
22 60 100 1551 2 320055 0.01 300 7.4 1551 1551 1551 1551 1551 1551 
23 60 100 1667 6 339354 0 301 7.7 1667 1667 1667 1667 1667 1667 
24 60 100 1844 2 319347 0 301 19 1844 1844 1844 1844 1844 1844 
25 60 100 1420 289480 348698 249 300 3.8 1424 1423 1420 1420 1420 1420 
26 60 100 1487 237 342114 0.2 300 7.2 1487 1487 1487 1487 1487 1487 
27 60 100 1314 250033 355511 212 301 5.4 1318 1316 1314 1314 1314 1314 
28 60 100 1692 167 351620 0.14 302 5 1692 1692 1692 1692 1692 1692 
29 60 100 1516 137627 339780 122 301 4.4 1520 1520 1516 1516 1516 1516 
30 60 100 2132 3 299580 0 301 16 2132 2132 2132 2132 2132 2132 
31 80 100 2125 7 208943 0 302 12 2125 2125 2125 2125 2125 2125 
32 80 100 2200 30082 218862 41 302 9.5 2202 2202 2200 2200 2200 2200 
33 80 100 2328 9 211035 0.02 300 19 2328 2328 2328 2328 2328 2328 
34 80 100 2280 6 211674 0.01 300 11 2280 2280 2280 2280 2280 2280 
35 80 100 2057 124395 230771 161 300 4.7 2060 2060 2057 2057 2057 2057 
36 80 100 2332 11 230182 0.01 300 8 2332 2332 2332 2332 2332 2332 
37 80 100 2509 34 209666 0.04 301 10 2509 2509 2509 2509 2509 2509 
38 80 100 2474 22 226446 0.03 301 8.1 2474 2474 2474 2474 2474 2474 
39 80 100 2482 210054 225358 281 301 5.7 2492 2485 2482 2482 2482 2482 
40 80 100 2115 85177 236863 108 300 3.7 2119 2118 2115 2115 2115 2115 
41 100 100 2338 27197 179145 46 301 3.5 2352 2344 2338 2338 2338 2338 
42 100 100 2748 339 170887 0.6 300 4.9 2748 2748 2748 2748 2748 2748 
43 100 100 2290 104737 179023 175 300 3.1 2291 2291 2290 2290 2290 2290 
44 100 100 2488 91220 175851 157 301 3.6 2494 2491 2488 2488 2488 2488 
45 100 100 2662 3634 170857 6.33 302 4.6 2665 2662 2662 2662 2662 2662 
46 100 100 3132 56 158720 0.11 301 8 3132 3132 3132 3132 3132 3132 
47 100 100 2425 12836 176691 22.2 301 4.8 2430 2425 2425 2425 2425 2425 
48 100 100 2716 43976 173515 75.4 300 3.3 2730 2724 2716 2716 2716 2716 
49 100 100 2587 18130 177948 31 301 3.8 2592 2591 2587 2587 2587 2587 
50 100 100 3150 12 164346 0.02 301 7.6 3150 3150 3150 3150 3150 3150 

Fri Nov 11 06:07:18 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 100 648 1 1408158 0 301 20 648 648 648 648 648 648 
2 20 100 365 12 1907292 0.01 300 13 365 365 365 365 365 365 
3 20 100 623 290039 1379584 63.3 301 13 627 627 623 623 623 623 
4 20 100 415 840002 1558420 162 301 6.6 428 427 415 415 415 415 
5 20 100 467 100459 1506694 19.9 301 6.8 468 467 467 467 467 467 
6 20 100 695 2 1468029 0 301 15 695 695 695 695 695 695 
7 20 100 453 4 1528345 0.01 300 6 453 453 453 453 453 453 
8 20 100 443 370002 1483576 75.2 302 9.3 448 447 443 443 443 443 
9 20 100 600 2 1376144 0 301 14 600 600 600 600 600 600 
10 20 100 657 5 1383258 0.01 301 12 657 657 657 657 657 657 
11 40 100 742 130018 630299 62.2 301 6.6 743 743 742 742 742 742 
12 40 100 966 1330 617875 0.66 301 8.2 966 966 966 966 966 966 
13 40 100 1317 3 576091 0 301 14 1317 1317 1317 1317 1317 1317 
14 40 100 1111 50 573854 0.02 301 6.5 1111 1111 1111 1111 1111 1111 
15 40 100 1242 420014 580333 217 300 4.2 1248 1248 1242 1242 1242 1242 
16 40 100 1106 3 597682 0 301 26 1106 1106 1106 1106 1106 1106 
17 40 100 980 5 621101 0 301 8 980 980 980 980 980 980 
18 40 100 1497 3 553651 0 301 20 1497 1497 1497 1497 1497 1497 
19 40 100 896 20085 641899 9.46 302 6.6 897 896 896 896 896 896 
20 40 100 902 8876 615560 4.35 301 6.6 902 902 902 902 902 902 
21 60 100 1856 180006 357924 152 301 8.7 1858 1857 1856 1856 1856 1856 
22 60 100 1551 2 332611 0.01 300 7.4 1551 1551 1551 1551 1551 1551 
23 60 100 1667 19 349864 0.02 301 7.7 1667 1667 1667 1667 1667 1667 
24 60 100 1844 4 331248 0 301 19 1844 1844 1844 1844 1844 1844 
25 60 100 1423 8560 364343 7.02 301 4 1432 1423 1423 1423 1423 1423 
26 60 100 1487 256 353081 0.21 301 7.2 1487 1487 1487 1487 1487 1487 
27 60 100 1314 310063 369568 252 301 5.4 1316 1316 1314 1314 1314 1314 
28 60 100 1692 4900 362919 4.01 301 5 1692 1692 1692 1692 1692 1692 
29 60 100 1516 111388 352586 94.8 301 4.4 1527 1519 1516 1516 1516 1516 
30 60 100 2132 15 312229 0.02 301 16 2132 2132 2132 2132 2132 2132 
31 80 100 2125 26 214403 0.04 301 12 2125 2125 2125 2125 2125 2125 
32 80 100 2201 20458 225474 27.4 300 9.6 2218 2201 2201 2201 2201 2201 
33 80 100 2328 12 220996 0.01 301 19 2328 2328 2328 2328 2328 2328 
34 80 100 2280 3 220412 0.01 300 11 2280 2280 2280 2280 2280 2280 
35 80 100 2059 170829 241508 213 301 4.8 2062 2060 2059 2059 2059 2059 
36 80 100 2332 29 240105 0.04 301 8 2332 2332 2332 2332 2332 2332 
37 80 100 2509 7 216781 0.02 301 10 2509 2509 2509 2509 2509 2509 
38 80 100 2474 19 236620 0.02 301 8.1 2474 2474 2474 2474 2474 2474 
39 80 100 2482 124557 234637 160 301 5.7 2489 2484 2482 2482 2482 2482 
40 80 100 2114 121674 246807 148 301 3.7 2121 2117 2114 2114 2114 2114 
41 100 100 2334 228 183995 0.36 301 3.4 2334 2334 2334 2334 2334 2334 
42 100 100 2748 28833 177205 48.6 300 4.9 2754 2749 2748 2748 2748 2748 
43 100 100 2290 171859 187368 276 301 3.1 2307 2297 2290 2290 2290 2290 
44 100 100 2488 22849 179322 38.3 300 3.6 2493 2493 2488 2488 2488 2488 
45 100 100 2662 133678 174953 230 300 4.6 2669 2665 2662 2662 2662 2662 
46 100 100 3132 6 164038 0.02 300 8 3132 3132 3132 3132 3132 3132 
47 100 100 2420 118238 183346 194 301 4.6 2436 2427 2420 2420 2420 2420 
48 100 100 2718 141721 179855 237 301 3.3 2731 2729 2718 2718 2718 2718 
49 100 100 2582 52436 181558 86.8 301 3.6 2596 2591 2582 2582 2582 2582 
50 100 100 3150 12 170511 0.02 301 7.6 3150 3150 3150 3150 3150 3150 

Wed Aug 31 06:40:57 2011

[BL] fImproved 1 pInvertShove 0 0.03  [Solver] instFirst 1 instLast 1000000 statPeriod 10 fWriteSolution 0 [Sub_2DSPP] nScaleW 0 vsp -0.8 0.5  pTower 0 0  pChangeP_TIP 0.01 pInvertHole 0 0.05  pPermutateHole 0.8 1  pBubbleHole 0.6 0.9  [SVC_2DSPP] MaxTime 360 MaxIter 1e+100 NIterRandom 0 NIterSVC 1 ValReset 1000 19000  blockw_pow 2.1 0.1  p_bwpnew 0.1 BaseOrdering 2 1 1 1  p_choose 0.6 0.6  
