Mon Aug 15 16:22:49 2005

 inst  m   W   SVC:tm it:all best Tm:1dh 1dv cg  UB  LBh  LBv
5 20 100 544 1.91 10000 1 
6 20 100 503 1.69 10000 1 
7 20 100 372 1.55 10000 2 
8 20 100 605 1.89 10000 1 
9 20 100 591 1.98 10000 1 
10 20 100 391 1.34 10000 2 
11 40 100 948 5.45 10000 1 
12 40 100 1196 5.67 10000 9 
13 40 100 902 5.53 10000 325 
14 40 100 1366 6.43 10000 2 
15 40 100 926 4.66 10000 24 
16 40 100 1074 5.2 10000 6 
17 40 100 1104 6.23 10000 4 
18 40 100 1081 4.8 10000 36 
19 40 100 789 5.01 10000 1 
20 40 100 1250 7.19 10000 1 
21 60 100 1694 12.96 10000 27 
22 60 100 1370 12.34 10000 2 
23 60 100 1657 13.69 10000 1 
24 60 100 1439 10.16 10000 1548 
25 60 100 1420 12.7 10000 6 
26 60 100 1459 13.76 10000 1 
27 60 100 1459 11.09 10000 1 
28 60 100 1697 11.1 10000 585 
29 60 100 1448 12.37 10000 1503 
30 60 100 1835 11.08 10000 4700 
31 80 100 2047 19.45 10000 3010 
32 80 100 2439 20.78 10000 16 
33 80 100 1998 17.69 10000 3 
34 80 100 2094 18.87 10000 415 
35 80 100 2304 25.36 10000 4 
36 80 100 2201 19.08 10000 50 
37 80 100 2345 20.55 10000 1598 
38 80 100 2202 21.5 10000 1571 
39 80 100 2299 20.95 10000 5 
40 80 100 2352 23.06 10000 2 
41 100 100 2677 32.37 10000 1786 
42 100 100 2638 27.91 10000 134 
43 100 100 2426 35.57 10000 43 
44 100 100 2603 37.49 10000 24 
45 100 100 2443 32 10000 9 
46 100 100 2821 30.15 10000 8390 
47 100 100 2639 33.23 10000 3290 
48 100 100 2815 33.76 10000 1501 
49 100 100 2515 32.33 10000 3002 
50 100 100 3045 32.71 10000 1501 

Mon Oct 24 13:00:22 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 520 1.66 10000 1501 
2 20 100 459 1.8 10000 1 
3 20 100 450 1.45 10000 1 
4 20 100 648 1.85 10000 1 
5 20 100 544 1.95 10000 1 
6 20 100 503 1.64 10000 1 
7 20 100 372 1.57 10000 2 
8 20 100 605 1.89 10000 1 
9 20 100 591 2.04 10000 1 
10 20 100 391 1.4 10000 2 
11 40 100 948 5.46 10000 1 
12 40 100 1190 5.68 10000 32 
13 40 100 902 5.61 10000 20 
14 40 100 1366 6.56 10000 2 
15 40 100 926 4.65 10000 31 
16 40 100 1068 5.3 10000 29 
17 40 100 1104 6.42 10000 4 
18 40 100 1081 4.92 10000 267 
19 40 100 789 4.96 10000 1 
20 40 100 1250 7.51 10000 1 
21 60 100 1706 12.83 10000 1555 
22 60 100 1370 12.36 10000 41 
23 60 100 1657 13.73 10000 1 
24 60 100 1425 10.08 10000 3020 
25 60 100 1420 12.46 10000 6 
26 60 100 1459 13.56 10000 1 
27 60 100 1459 10.93 10000 1 
28 60 100 1697 11.06 10000 3018 
29 60 100 1448 12.14 10000 1503 
30 60 100 1811 10.74 10000 6005 
31 80 100 2051 19.27 10000 18 
32 80 100 2439 20.82 10000 16 
33 80 100 1999 17.54 10000 358 
34 80 100 2094 18.79 10000 1646 
35 80 100 2304 25.28 10000 6 
36 80 100 2201 18.82 10000 69 
37 80 100 2345 20.38 10000 7813 
38 80 100 2202 21.38 10000 284 
39 80 100 2299 20.54 10000 5 
40 80 100 2352 22.71 10000 2 
41 100 100 2681 32.4 10000 6010 
42 100 100 2638 27.36 10000 12 
43 100 100 2426 35.54 10000 6 
44 100 100 2603 36.43 10000 22 
45 100 100 2443 31.67 10000 9 
46 100 100 2798 29.63 10000 54 
47 100 100 2639 32.88 10000 60 
48 100 100 2815 33.06 10000 3003 
49 100 100 2469 31.83 10000 5608 
50 100 100 3047 31.68 10000 7512 

Mon Oct 24 15:06:43 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 509 1.59 10000 2 
2 20 100 459 1.71 10000 1 
3 20 100 450 1.51 10000 1 
4 20 100 648 1.76 10000 1 
5 20 100 544 1.87 10000 1 
6 20 100 503 1.63 10000 1 
7 20 100 372 1.52 10000 1 
8 20 100 605 1.91 10000 1 
9 20 100 591 1.94 10000 1 
10 20 100 382 1.36 10000 23 
11 40 100 948 5.26 10000 1 
12 40 100 1190 5.27 10000 246 
13 40 100 913 5.48 10000 16 
14 40 100 1366 6.4 10000 2 
15 40 100 926 4.64 10000 40 
16 40 100 1074 4.77 10000 8 
17 40 100 1104 6.25 10000 4 
18 40 100 1081 4.85 10000 21 
19 40 100 789 4.92 10000 1 
20 40 100 1250 7.18 10000 1 
21 60 100 1694 12.09 10000 32 
22 60 100 1366 12 10000 19 
23 60 100 1657 13.19 10000 1 
24 60 100 1425 9.49 10000 121 
25 60 100 1420 12.2 10000 6 
26 60 100 1459 12.9 10000 1 
27 60 100 1459 10.98 10000 1 
28 60 100 1691 11.18 10000 12 
29 60 100 1450 11.47 10000 5004 
30 60 100 1795 10.04 10000 183 
31 80 100 2032 18.7 10000 390 
32 80 100 2439 20.09 10000 10 
33 80 100 1995 16.52 10000 9339 
34 80 100 2092 18.25 10000 5044 
35 80 100 2304 23.26 10000 6 
36 80 100 2201 18.58 10000 922 
37 80 100 2355 20.05 10000 5128 
38 80 100 2202 20.7 10000 38 
39 80 100 2299 18.8 10000 5 
40 80 100 2354 21.26 10000 10 
41 100 100 2664 30.47 10000 48 
42 100 100 2632 26.05 10000 74 
43 100 100 2426 33.6 10000 59 
44 100 100 2603 34.54 10000 10 
45 100 100 2443 28.95 10000 7 
46 100 100 2810 27.37 10000 591 
47 100 100 2631 30.6 10000 278 
48 100 100 2815 31.99 10000 554 
49 100 100 2465 29.33 10000 1534 
50 100 100 3045 30.77 10000 5010 

Fri Oct 28 07:55:16 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 inf
1 20 100 478 10001 525585 2.31 120 8.8 478 478 478 478 478 478 
2 20 100 459 1 491127 0 120 21 459 459 459 459 459 459 
3 20 100 437 10008 577529 2.08 120 11 437 437 437 437 437 437 
4 20 100 648 1 469733 0 120 27 648 648 648 648 648 648 
5 20 100 544 1 458326 0 120 17 544 544 544 544 544 544 
6 20 100 503 1 528308 0 120 14 503 503 503 503 503 503 
7 20 100 372 1 542585 0 120 13 372 372 372 372 372 372 
8 20 100 605 1 443708 0 120 29 605 605 605 605 605 605 
9 20 100 591 1 493916 0 120 23 591 591 591 591 591 591 
10 20 100 382 40 593327 0.01 120 11 382 382 382 382 382 382 
11 40 100 948 1 170457 0 120 13 948 948 948 948 948 948 
12 40 100 1187 33 176100 0.03 120 15 1187 1187 1187 1187 1187 1187 
13 40 100 902 31 168734 0.02 120 8.2 902 902 902 902 902 902 
14 40 100 1366 1 153581 0 120 22 1366 1366 1366 1366 1366 1366 
15 40 100 922 30011 193029 18.9 120 17 926 922 922 922 922 922 
16 40 100 1068 10153 183319 6.63 120 12 1073 1068 1068 1068 1068 1068 
17 40 100 1104 1 160088 0 120 21 1104 1104 1104 1104 1104 1104 
18 40 100 1077 368 187434 0.21 120 13 1077 1077 1077 1077 1077 1077 
19 40 100 789 1 187847 0 120 14 789 789 789 789 789 789 
20 40 100 1250 1 144377 0 120 22 1250 1250 1250 1250 1250 1250 
21 60 100 1694 7 86163 0 120 15 1694 1694 1694 1694 1694 1694 
22 60 100 1341 24 85788 0.02 120 8.3 1341 1341 1341 1341 1341 1341 
23 60 100 1657 1 79808 0 120 18 1657 1657 1657 1657 1657 1657 
24 60 100 1423 40013 100526 47.8 120 11 1429 1429 1423 1423 1423 1423 
25 60 100 1420 7 85793 0.01 120 17 1420 1420 1420 1420 1420 1420 
26 60 100 1459 1 82355 0 120 20 1459 1459 1459 1459 1459 1459 
27 60 100 1459 1 91133 0 120 17 1459 1459 1459 1459 1459 1459 
28 60 100 1669 70016 91436 92.2 120 15 1675 1671 1669 1669 1669 1669 
29 60 100 1404 115 92917 0.15 120 10 1404 1404 1404 1404 1404 1404 
30 60 100 1795 135 96679 0.16 120 11 1795 1795 1795 1795 1795 1795 
31 80 100 1999 281 55537 0.62 120 11 1999 1999 1999 1999 1999 1999 
32 80 100 2439 33 52027 0.08 120 16 2439 2439 2439 2439 2439 2439 
33 80 100 1999 50045 59991 100 120 13 2001 2000 1999 1999 1999 1999 
34 80 100 2091 20092 55607 43.5 120 13 2092 2092 2091 2091 2091 2091 
35 80 100 2304 1 47375 0 120 17 2304 2304 2304 2304 2304 2304 
36 80 100 2202 13 55653 0.03 120 15 2202 2202 2202 2202 2202 2202 
37 80 100 2345 23 55244 0.05 120 14 2345 2345 2345 2345 2345 2345 
38 80 100 2202 5 52613 0 120 16 2202 2202 2202 2202 2202 2202 
39 80 100 2299 95 54606 0.19 120 16 2299 2299 2299 2299 2299 2299 
40 80 100 2350 10010 49577 24.1 120 15 2354 2350 2350 2350 2350 2350 
41 100 100 2663 2761 36516 9.11 120 13 2664 2663 2663 2663 2663 2663 
42 100 100 2631 10053 40469 30 120 13 2632 2631 2631 2631 2631 2631 
43 100 100 2426 4 34201 0.02 120 17 2426 2426 2426 2426 2426 2426 
44 100 100 2603 5 33061 0 120 15 2603 2603 2603 2603 2603 2603 
45 100 100 2443 13 37042 0.04 120 13 2443 2443 2443 2443 2443 2443 
46 100 100 2759 10579 40117 31.7 120 11 2760 2760 2759 2759 2759 2759 
47 100 100 2631 23 36918 0.07 120 15 2631 2631 2631 2631 2631 2631 
48 100 100 2814 20290 34670 69.8 120 15 2815 2815 2814 2814 2814 2814 
49 100 100 2448 10356 38750 31.9 120 8.3 2452 2452 2448 2448 2448 2448 
50 100 100 3038 13 36043 0.03 120 12 3038 3038 3038 3038 3038 3038 

Wed Aug 31 16:42:48 2011

[BL] fImproved 1 pInvertShove 0 0.03  [Solver] instFirst 1 instLast 1000000 statPeriod 10 fWriteSolution 0 [Sub_2DSPP] nScaleW 0 vsp -0.8 0.5  pTower 0 0  pChangeP_TIP 0.01 pInvertHole 0 0.05  pPermutateHole 0.8 1  pBubbleHole 0.6 0.9  [SVC_2DSPP] MaxTime 360 MaxIter 1e+100 NIterRandom 0 NIterSVC 1 ValReset 1000 19000  blockw_pow 2.1 0.1  p_bwpnew 0.1 BaseOrdering 2 1 1 1  p_choose 0.6 0.6  
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf ave_best^
1 20 100 478 2 1908211 0 362 8.8 478 478 478 478
2 20 100 459 1 1783401 0 362 21 459 459 459 468.5
3 20 100 437 10 1946578 0 361 11 437 437 437 458
4 20 100 648 1 1639593 0 360 27 648 648 648 505.5
5 20 100 544 1 1651555 0 361 17 544 544 544 513.2
6 20 100 503 1 1783719 0 362 14 503 503 503 511.5
7 20 100 372 1 1915753 0 361 13 372 372 372 491.571
8 20 100 605 1 1618640 0 360 29 605 605 605 505.75
9 20 100 591 1 1662827 0 362 23 591 591 591 515.222
10 20 100 382 3 2146800 0 361 11 382 382 382 501.9
11 40 100 948 1 738052 0 362 13 948 948 948 542.455
12 40 100 1187 11 771507 0.01 362 15 1187 1187 1187 596.167
13 40 100 902 59 774096 0.02 361 8.2 902 902 902 619.692
14 40 100 1366 1 721259 0 361 22 1366 1366 1366 673
15 40 100 909 17 818719 0 362 16 909 909 909 688.733
16 40 100 1068 104 799959 0.05 362 12 1068 1068 1068 712.438
17 40 100 1104 2 731528 0 361 21 1104 1104 1104 735.471
18 40 100 1076 25 824017 0.02 360 12 1076 1076 1076 754.389
19 40 100 789 1 826281 0 361 14 789 789 789 756.211
20 40 100 1250 1 667713 0 362 22 1250 1250 1250 780.9
21 60 100 1694 1 438364 0 361 15 1694 1694 1694 824.381
22 60 100 1341 256 439835 0.21 360 8.3 1341 1341 1341 847.864
23 60 100 1657 4 425450 0 361 18 1657 1657 1657 883.043
24 60 100 1423 52 492179 0.04 362 11 1423 1423 1423 905.542
25 60 100 1420 3 440743 0 362 17 1420 1420 1420 926.12
26 60 100 1459 1 448119 0 361 20 1459 1459 1459 946.615
27 60 100 1459 1 453269 0.01 361 17 1459 1459 1459 965.593
28 60 100 1668 6 473149 0 362 15 1668 1668 1668 990.679
29 60 100 1385 169454 458121 134 361 8.8 1389 1389 1385 1004.28
30 60 100 1790 8 473817 0.01 361 10 1790 1790 1790 1030.47
31 80 100 1997 49 314439 0.06 362 11 1997 1997 1997 1061.65
32 80 100 2439 2 297703 0.01 360 16 2439 2439 2439 1104.69
33 80 100 1994 1326 328882 1.45 361 12 1994 1994 1994 1131.64
34 80 100 2091 96 303556 0.12 360 13 2091 2091 2091 1159.85
35 80 100 2304 1 268724 0 360 17 2304 2304 2304 1192.54
36 80 100 2201 44 319823 0.05 361 15 2201 2201 2201 1220.56
37 80 100 2345 13 313873 0.02 360 14 2345 2345 2345 1250.95
38 80 100 2202 1 296625 0 362 16 2202 2202 2202 1275.97
39 80 100 2299 9 306673 0.02 361 16 2299 2299 2299 1302.21
40 80 100 2349 4 299054 0.01 361 15 2349 2349 2349 1328.38
41 100 100 2663 15 222805 0.03 361 13 2663 2663 2663 1360.93
42 100 100 2629 11 237402 0.02 360 13 2629 2629 2629 1391.12
43 100 100 2426 2 212766 0 360 17 2426 2426 2426 1415.19
44 100 100 2603 3 204624 0.01 360 15 2603 2603 2603 1442.18
45 100 100 2443 4 224830 0 361 13 2443 2443 2443 1464.42
46 100 100 2759 1995 233623 3.07 361 11 2759 2759 2759 1492.57
47 100 100 2631 11 219187 0.02 361 15 2631 2631 2631 1516.79
48 100 100 2814 4 218147 0.01 360 15 2814 2814 2814 1543.81
49 100 100 2448 96 233441 0.16 360 8.3 2448 2448 2448 1562.27
50 100 100 3024 270 228706 0.42 362 11 3024 3024 3024 1591.5

Wed Sep 14 16:05:15 2011

[BL] fImproved 1 pInvertShove 0 0.03  [Solver] instFirst 1 instLast 1000000 statPeriod 10 fWriteSolution 0 [Sub_2DSPP] nScaleW 0 vsp -0.8 0.5  pTower 0 0  pChangeP_TIP 0.01 pInvertHole 0 0.05  pPermutateHole 0.8 1  pBubbleHole 0.6 0.9  [SVC_2DSPP] MaxTime 360 MaxIter 1e+100 NIterRandom 0 NIterSVC 1 ValReset 1000 19000  blockw_pow 2.1 0.1  p_bwpnew 0.1 BaseOrdering 2 1 1 1  p_choose 0.6 0.6  
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf ave_best^
1 20 100 478 2 2735205 0 361 8.8 478 478 478 478
2 20 100 459 1 2566206 0 361 21 459 459 459 468.5
3 20 100 437 10 2792649 0 360 11 437 437 437 458
4 20 100 648 1 2372255 0 362 27 648 648 648 505.5
5 20 100 544 1 2392167 0 360 17 544 544 544 513.2
6 20 100 503 1 2568358 0 362 14 503 503 503 511.5
7 20 100 372 1 2764895 0 360 13 372 372 372 491.571
8 20 100 605 1 2327529 0 360 29 605 605 605 505.75
9 20 100 591 1 2391673 0 360 23 591 591 591 515.222
10 20 100 382 3 3092870 0 360 11 382 382 382 501.9
11 40 100 948 1 1062822 0 360 13 948 948 948 542.455
12 40 100 1187 11 1106828 0.01 361 15 1187 1187 1187 596.167
13 40 100 902 59 1105648 0.02 360 8.2 902 902 902 619.692
14 40 100 1366 1 1031792 0 361 22 1366 1366 1366 673
15 40 100 909 17 1184058 0.01 361 16 909 909 909 688.733
16 40 100 1068 104 1151913 0.04 360 12 1068 1068 1068 712.438
17 40 100 1104 2 1057498 0.01 361 21 1104 1104 1104 735.471
18 40 100 1076 25 1186522 0 361 12 1076 1076 1076 754.389
19 40 100 789 1 1180819 0 361 14 789 789 789 756.211
20 40 100 1250 1 950581 0 360 22 1250 1250 1250 780.9
21 60 100 1694 1 633283 0 362 15 1694 1694 1694 824.381
22 60 100 1341 256 640445 0.15 361 8.3 1341 1341 1341 847.864
23 60 100 1657 4 612559 0 360 18 1657 1657 1657 883.043
24 60 100 1423 52 710293 0.02 362 11 1423 1423 1423 905.542
25 60 100 1420 3 626975 0 361 17 1420 1420 1420 926.12
26 60 100 1459 1 643922 0 361 20 1459 1459 1459 946.615
27 60 100 1459 1 656069 0 362 17 1459 1459 1459 965.593
28 60 100 1668 6 682134 0 360 15 1668 1668 1668 990.679
29 60 100 1385 169454 654690 93.4 360 8.8 1389 1389 1385 1004.28
30 60 100 1790 8 684027 0 362 10 1790 1790 1790 1030.47
31 80 100 1997 49 448799 0.05 361 11 1997 1997 1997 1061.65
32 80 100 2439 2 424655 0 361 16 2439 2439 2439 1104.69
33 80 100 1994 1326 471325 1.01 360 12 1994 1994 1994 1131.64
34 80 100 2091 96 440132 0.08 361 13 2091 2091 2091 1159.85
35 80 100 2304 1 385730 0 360 17 2304 2304 2304 1192.54
36 80 100 2201 44 455566 0.05 360 15 2201 2201 2201 1220.56
37 80 100 2345 13 451584 0 361 14 2345 2345 2345 1250.95
38 80 100 2202 1 424521 0 360 16 2202 2202 2202 1275.97
39 80 100 2299 9 439484 0.01 362 16 2299 2299 2299 1302.21
40 80 100 2349 4 426926 0.01 361 15 2349 2349 2349 1328.38
41 100 100 2663 15 319625 0.02 361 13 2663 2663 2663 1360.93
42 100 100 2629 11 340880 0.02 360 13 2629 2629 2629 1391.12
43 100 100 2426 2 304174 0 361 17 2426 2426 2426 1415.19
44 100 100 2603 3 292327 0 361 15 2603 2603 2603 1442.18
45 100 100 2443 4 323772 0.02 361 13 2443 2443 2443 1464.42
46 100 100 2759 1995 333017 2.2 360 11 2759 2759 2759 1492.57
47 100 100 2631 11 312558 0.01 361 15 2631 2631 2631 1516.79
48 100 100 2814 4 311372 0.01 360 15 2814 2814 2814 1543.81
49 100 100 2448 96 334422 0.1 360 8.3 2448 2448 2448 1562.27
50 100 100 3024 270 325438 0.3 361 11 3024 3024 3024 1591.5
