Mon Aug 15 16:26:57 2005

 inst  m   W   SVC:tm it:all best Tm:1dh 1dv cg  UB  LBh  LBv
26 60 100 1206 8.05 100000 98873 0 0 0 0 0 
27 60 100 930 9.45 100000 10428 0 0 0 0 0 
28 60 100 938 8.47 100000 74103 0 0 0 0 0 
29 60 100 828 9.14 100000 14904 0 0 0 0 0 
30 60 100 755 9.66 100000 25655 0 0 0 0 0 
31 80 100 1223 13.71 100000 9195 0 0 1.33 0 0 
32 80 100 1017 14.26 100000 12325 0 0 0.56 0 0 
33 80 100 1041 13.48 100000 13939 0 0 0 0 0 
34 80 100 1340 13 100000 550 0 0 0 0 0 
35 80 100 1331 12.31 100000 38691 0 0 0.64 0 0 
36 80 100 1261 12.78 100000 79329 0 0 0.66 0 0 
37 80 100 1376 13.28 100000 65803 0 0 0 0 0 
38 80 100 959 13.73 100000 65351 0 0 0 0 0 
39 80 100 1205 13.46 100000 10448 0 0 0 0 0 
40 80 100 1399 12.56 100000 76482 0 0 0 0 0 
41 100 100 1403 17.99 100000 54119 0 0 1.21 0 0 
42 100 100 1501 18.41 100000 46357 0 0 0 0 0 
43 100 100 1541 18.27 100000 1625 0 0 0 0 0 
44 100 100 1695 16.99 100000 24054 0 0 0 0 0 
45 100 100 1701 17.53 100000 23289 0 0 0 0 0 
46 100 100 1254 19.07 100000 5326 0 0 0 0 0 
47 100 100 1320 17.52 100000 21335 0 0 0 0 0 
48 100 100 1761 17.11 100000 2657 0 0 0 0 0 
49 100 100 1548 18.16 100000 73207 0 0 0 0 0 
50 100 100 1461 17.11 100000 81383 0 0 0 0 0 

Thu Oct  6 19:26:12 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 547 0.54 10000 24 0 0 11.77 0 0 
2 20 100 264 0.59 10000 1504 0 0 12.37 0 0 
3 20 100 387 0.59 10000 6549 0 0 14.44 0 0 
4 20 100 376 0.57 10000 34 0 0 0 0 0 
5 20 100 334 0.63 10000 1010 0 0 0 0 0 
6 20 100 324 0.57 10000 109 0 0 0 0 0 
7 20 100 420 0.6 10000 80 0 0 0 0 0 
8 20 100 202 0.69 10000 1008 0 0 0 0 0 
9 20 100 468 0.58 10000 1011 0 0 0 0 0 
10 20 100 211 0.68 10000 4351 0 0 0 0 0 
11 40 100 749 1.17 10000 6288 0 0 14.95 0 0 
12 40 100 694 1.23 10000 4078 0 0 0 0 0 
13 40 100 847 1.21 10000 238 0 0 0 0 0 
14 40 100 572 1.29 10000 8991 0 0 0 0 0 
15 40 100 532 1.38 10000 2254 0 0 0 0 0 
16 40 100 519 1.26 10000 2789 0 0 0 0 0 
17 40 100 647 1.3 10000 4987 0 0 0 0 0 
18 40 100 654 1.16 10000 7113 0 0 0 0 0 
19 40 100 735 1.15 10000 129 0 0 0 0 0 
20 40 100 757 1.19 10000 411 0 0 0 0 0 
21 60 100 1079 1.96 10000 3626 0 0 8.36 0 0 
22 60 100 1155 1.85 10000 1541 0 0 0 0 0 
23 60 100 1072 1.94 10000 5481 0 0 2.96 0 0 
24 60 100 721 2.05 10000 929 0 0 0 0 0 
25 60 100 753 2.01 10000 1956 0 0 0 0 0 
26 60 100 1209 1.86 10000 9751 0 0 0 0 0 
27 60 100 935 2.05 10000 4138 0 0 0 0 0 
28 60 100 938 1.88 10000 5524 0 0 0 0 0 
29 60 100 830 2.03 10000 6047 0 0 0 0 0 
30 60 100 757 2.12 10000 5983 0 0 0 0 0 
31 80 100 1227 2.83 10000 8088 0 0 6.35 0 0 
32 80 100 1019 2.9 10000 8213 0 0 1.66 0 0 
33 80 100 1045 2.84 10000 7053 0 0 0 0 0 
34 80 100 1345 2.74 10000 3748 0 0 0 0 0 
35 80 100 1336 2.66 10000 2593 0 0 0 0 0 
36 80 100 1264 2.7 10000 4968 0 0 0 0 0 
37 80 100 1380 2.81 10000 1569 0 0 0 0 0 
38 80 100 962 2.86 10000 3761 0 0 0 0 0 
39 80 100 1210 2.82 10000 7321 0 0 0 0 0 
40 80 100 1402 2.63 10000 691 0 0 0 0 0 
41 100 100 1404 3.71 10000 8949 0 0 4.9 0 0 
42 100 100 1511 3.78 10000 7862 0 0 0 0 0 
43 100 100 1540 3.72 10000 7923 0 0 0 0 0 
44 100 100 1695 3.47 10000 1527 0 0 0 0 0 
45 100 100 1707 3.56 10000 6056 0 0 0 0 0 
46 100 100 1261 3.86 10000 8847 0 0 0 0 0 
47 100 100 1319 3.6 10000 3292 0 0 0 0 0 
48 100 100 1773 3.56 10000 8935 0 0 0 0 0 
49 100 100 1547 3.67 10000 3972 0 0 0 0 0 
50 100 100 1468 3.52 10000 4594 0 0 0 0 0 

Sun Oct  9 21:02:33 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 547 1.62 10000 27 0 0 4.06 0 0 
2 20 100 264 1.6 10000 424 0 0 3.74 0 0 
3 20 100 388 1.46 10000 216 0 0 0 0 0 
4 20 100 376 1.52 10000 11 0 0 0 0 0 
5 20 100 335 1.54 10000 637 0 0 0 0 0 
6 20 100 330 1.63 10000 1607 0 0 3.48 0 0 
7 20 100 425 1.53 10000 1004 0 0 0 0 0 
8 20 100 204 1.43 10000 7506 0 0 5.72 0 0 
9 20 100 477 1.59 10000 34 0 0 0 0 0 
10 20 100 210 1.58 10000 7514 0 0 0 0 0 
11 40 100 761 4.79 10000 4017 0 0 3.46 0 0 
12 40 100 716 4.5 10000 5252 0 0 1.58 0 0 
13 40 100 851 4.33 10000 3504 0 0 0 0 0 
14 40 100 581 4.33 10000 8510 0 0 0 0 0 
15 40 100 535 4.65 10000 8504 0 0 0 0 0 
16 40 100 520 4.29 10000 3654 0 0 0 0 0 
17 40 100 655 4.59 10000 1513 0 0 0 0 0 
18 40 100 657 4.7 10000 4413 0 0 0 0 0 
19 40 100 736 4.45 10000 4005 0 0 0 0 0 
20 40 100 777 4.46 10000 594 0 0 0 0 0 
21 60 100 1073 8.91 10000 8149 0 0 2.02 0 0 
22 60 100 1156 8.48 10000 5649 0 0 0 0 0 
23 60 100 1080 8.86 10000 1119 0 0 0 0 0 
24 60 100 724 8.11 10000 105 0 0 0 0 0 
25 60 100 755 8.64 10000 772 0 0 0 0 0 
26 60 100 1210 8.74 10000 5959 0 0 0 0 0 
27 60 100 946 8.34 10000 5464 0 0 0 0 0 
28 60 100 951 8.81 10000 2101 0 0 0 0 0 
29 60 100 829 8.84 10000 9618 0 0 0 0 0 
30 60 100 765 8.69 10000 98 0 0 0 0 0 
31 80 100 1240 14.14 10000 9547 0 0 1.29 0 0 
32 80 100 1027 13.82 10000 4146 0 0 0 0 0 
33 80 100 1054 13.26 10000 2736 0 0 0 0 0 
34 80 100 1361 14.21 10000 7591 0 0 0 0 0 
35 80 100 1341 14.47 10000 2977 0 0 0 0 0 
36 80 100 1286 14.31 10000 2883 0 0 0 0 0 
37 80 100 1388 13.27 10000 8303 0 0 0 0 0 
38 80 100 967 14.16 10000 9105 0 0 0 0 0 
39 80 100 1217 14.18 10000 3047 0 0 0 0 0 
40 80 100 1417 14.09 10000 6075 0 0 0 0 0 
41 100 100 1411 21.11 10000 5086 0 0 0.8 0 0 
42 100 100 1509 21.14 10000 7959 0 0 0.37 0 0 
43 100 100 1557 20.68 10000 2340 0 0 0 0 0 
44 100 100 1690 20.79 10000 6091 0 0 0 0 0 
45 100 100 1725 20.48 10000 6888 0 0 0 0 0 
46 100 100 1258 20.54 10000 6768 0 0 0 0 0 
47 100 100 1351 20.73 10000 1072 0 0 0 0 0 
48 100 100 1780 20.64 10000 9547 0 0 0 0 0 
49 100 100 1565 20.42 10000 2922 0 0 0 0 0 
50 100 100 1475 22.17 10000 4079 0 0 0 0 0 

Mon Oct 10 15:32:44 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 547 1.45 10000 86 0 0 6.14 0 0 
2 20 100 268 1.5 10000 1 0 0 0 0 0 
3 20 100 388 1.37 10000 5005 0 0 6.2 0 0 
4 20 100 378 1.46 10000 3364 0 0 0 0 0 
5 20 100 335 1.37 10000 2530 0 0 0 0 0 
6 20 100 333 1.49 10000 24 0 0 0 0 0 
7 20 100 425 1.45 10000 5002 0 0 0 0 0 
8 20 100 218 1.35 10000 110 0 0 0 0 0 
9 20 100 477 1.41 10000 10 0 0 0 0 0 
10 20 100 215 1.54 10000 777 0 0 0 0 0 
11 40 100 761 3.96 10000 13 0 0 1.29 0 0 
12 40 100 718 3.74 10000 1416 0 0 1.93 0 0 
13 40 100 854 3.68 10000 5027 0 0 2.22 0 0 
14 40 100 584 3.8 10000 1221 0 0 0 0 0 
15 40 100 539 3.94 10000 2764 0 0 0 0 0 
16 40 100 523 3.66 10000 6668 0 0 0 0 0 
17 40 100 656 3.93 10000 130 0 0 0 0 0 
18 40 100 657 3.93 10000 3788 0 0 0 0 0 
19 40 100 737 3.8 10000 5014 0 0 0 0 0 
20 40 100 777 3.68 10000 51 0 0 0 0 0 
21 60 100 1073 7.2 10000 5024 0 0 2.36 0 0 
22 60 100 1159 6.72 10000 81 0 0 0 0 0 
23 60 100 1078 7.01 10000 5174 0 0 0.6 0 0 
24 60 100 724 6.44 10000 671 0 0 0 0 0 
25 60 100 756 6.61 10000 5288 0 0 0 0 0 
26 60 100 1215 6.7 10000 9766 0 0 0 0 0 
27 60 100 946 6.49 10000 4629 0 0 0 0 0 
28 60 100 965 7.02 10000 5641 0 0 0 0 0 
29 60 100 831 7 10000 614 0 0 0 0 0 
30 60 100 771 6.95 10000 6095 0 0 0 0 0 
31 80 100 1245 10.68 10000 1643 0 0 1.38 0 0 
32 80 100 1025 10.46 10000 5451 0 0 0.78 0 0 
33 80 100 1056 9.86 10000 5640 0 0 0 0 0 
34 80 100 1367 10.55 10000 5674 0 0 0 0 0 
35 80 100 1341 10.67 10000 2118 0 0 0 0 0 
36 80 100 1286 10.82 10000 6400 0 0 0 0 0 
37 80 100 1388 10.13 10000 687 0 0 0 0 0 
38 80 100 973 11.2 10000 5302 0 0 0 0 0 
39 80 100 1216 10.46 10000 7055 0 0 0 0 0 
40 80 100 1427 11.17 10000 6339 0 0 0 0 0 
41 100 100 1423 14.8 10000 4418 0 0 1.13 0 0 
42 100 100 1493 14.94 10000 5479 0 0 0.46 0 0 
43 100 100 1551 14.61 10000 831 0 0 0 0 0 
44 100 100 1707 15.48 10000 1609 0 0 0 0 0 
45 100 100 1728 14.62 10000 566 0 0 0 0 0 
46 100 100 1267 15.28 10000 5344 0 0 0 0 0 
47 100 100 1352 14.37 10000 5098 0 0 0 0 0 
48 100 100 1784 14.88 10000 6088 0 0 0 0 0 
49 100 100 1571 15.03 10000 3354 0 0 0 0 0 
50 100 100 1481 16.54 10000 1197 0 0 0 0 0 

Mon Oct 10 19:17:32 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 547 1 10000 21 0 0 6.08 0 0 
2 20 100 257 0.98 10000 5015 0 0 8.68 0 0 
3 20 100 395 0.99 10000 6729 0 0 7.5 0 0 
4 20 100 376 0.94 10000 9874 0 0 0 0 0 
5 20 100 334 0.99 10000 28 0 0 0 0 0 
6 20 100 329 1 10000 5009 0 0 0 0 0 
7 20 100 420 1 10000 2521 0 0 0 0 0 
8 20 100 204 1.01 10000 43 0 0 0 0 0 
9 20 100 469 1.04 10000 5023 0 0 0 0 0 
10 20 100 213 1.08 10000 365 0 0 0 0 0 
11 40 100 751 2.41 10000 3748 0 0 6.82 0 0 
12 40 100 704 2.53 10000 5357 0 0 2.91 0 0 
13 40 100 852 2.43 10000 5025 0 0 0 0 0 
14 40 100 578 2.58 10000 5455 0 0 0 0 0 
15 40 100 544 2.63 10000 387 0 0 0 0 0 
16 40 100 521 2.42 10000 919 0 0 0 0 0 
17 40 100 656 2.59 10000 2114 0 0 0 0 0 
18 40 100 669 2.53 10000 14 0 0 0 0 0 
19 40 100 735 2.48 10000 803 0 0 0 0 0 
20 40 100 768 2.52 10000 87 0 0 0 0 0 
21 60 100 1085 4.46 10000 2282 0 0 3.46 0 0 
22 60 100 1162 4.11 10000 1086 0 0 0 0 0 
23 60 100 1074 4.43 10000 2960 0 0 0 0 0 
24 60 100 722 4.11 10000 8418 0 0 1.86 0 0 
25 60 100 751 4.32 10000 756 0 0 0 0 0 
26 60 100 1210 4.37 10000 6417 0 0 0 0 0 
27 60 100 939 4.2 10000 8189 0 0 0 0 0 
28 60 100 954 4.46 10000 5299 0 0 0 0 0 
29 60 100 834 4.5 10000 466 0 0 0 0 0 
30 60 100 772 4.48 10000 5033 0 0 0 0 0 
31 80 100 1231 6.68 10000 2203 0 0 2.3 0 0 
32 80 100 1028 6.64 10000 763 0 0 0 0 0 
33 80 100 1056 6.26 10000 6227 0 0 1.29 0 0 
34 80 100 1358 6.47 10000 3761 0 0 0 0 0 
35 80 100 1341 6.71 10000 739 0 0 0 0 0 
36 80 100 1281 6.54 10000 5107 0 0 0 0 0 
37 80 100 1395 6.22 10000 9355 0 0 0 0 0 
38 80 100 967 6.76 10000 8236 0 0 0 0 0 
39 80 100 1220 6.48 10000 54 0 0 0 0 0 
40 80 100 1422 6.68 10000 9394 0 0 0 0 0 
41 100 100 1411 8.98 10000 3412 0 0 1.81 0 0 
42 100 100 1517 9.18 10000 1852 0 0 0 0 0 
43 100 100 1552 9.06 10000 7479 0 0 0.85 0 0 
44 100 100 1706 9.4 10000 6947 0 0 0 0 0 
45 100 100 1718 8.98 10000 168 0 0 0 0 0 
46 100 100 1265 9.47 10000 6464 0 0.01 0 0 0 
47 100 100 1345 8.86 10000 142 0 0 0 0 0 
48 100 100 1790 9.11 10000 5578 0 0 0 0 0 
49 100 100 1558 9.32 10000 7724 0 0 0 0 0 
50 100 100 1476 9.71 10000 5282 0 0 0 0 0 

Tue Oct 11 13:01:32 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 547 0.51 10000 25 0 0 12.62 0 0 
2 20 100 264 0.54 10000 5006 0 0 15.76 0 0 
3 20 100 392 0.55 10000 85 0 0 0 0 0 
4 20 100 376 0.54 10000 2478 0 0 0 0 0 
5 20 100 334 0.6 10000 169 0 0 0 0 0 
6 20 100 326 0.55 10000 5008 0 0 0 0 0 
7 20 100 420 0.55 10000 2521 0 0 0 0 0 
8 20 100 204 0.64 10000 87 0 0 0 0 0 
9 20 100 469 0.55 10000 170 0 0 0 0 0 
10 20 100 211 0.64 10000 994 0 0 0 0 0 
11 40 100 753 1.09 10000 3655 0 0 15.05 0 0 
12 40 100 704 1.14 10000 1177 0 0 0 0 0 
13 40 100 847 1.12 10000 8318 0 0 7.28 0 0 
14 40 100 574 1.22 10000 5899 0 0 0 0 0 
15 40 100 534 1.29 10000 7662 0 0 0 0 0 
16 40 100 519 1.19 10000 5292 0 0 0 0 0 
17 40 100 649 1.2 10000 5310 0 0 0 0 0 
18 40 100 654 1.09 10000 2865 0 0 0 0 0 
19 40 100 735 1.07 10000 73 0 0 0 0 0 
20 40 100 758 1.13 10000 5109 0 0 0 0 0 
21 60 100 1077 1.82 10000 8492 0 0 9.94 0 0 
22 60 100 1160 1.73 10000 5245 0 0 0 0 0 
23 60 100 1073 1.82 10000 2171 0 0 0 0 0 
24 60 100 722 1.93 10000 2866 0 0 0 0 0 
25 60 100 753 1.88 10000 1433 0 0 0 0 0 
26 60 100 1210 1.7 10000 440 0 0 0 0 0 
27 60 100 932 1.89 10000 5638 0 0 0 0 0 
28 60 100 942 1.75 10000 6811 0 0 0 0 0 
29 60 100 827 1.88 10000 7347 0 0 0 0 0 
30 60 100 755 1.98 10000 4956 0 0 0 0 0 
31 80 100 1231 2.66 10000 565 0 0 4.76 0 0 
32 80 100 1020 2.73 10000 3327 0 0 2.9 0 0 
33 80 100 1050 2.66 10000 2908 0 0 0 0 0 
34 80 100 1339 2.54 10000 6491 0 0 0 0 0 
35 80 100 1336 2.46 10000 5322 0 0 0 0 0 
36 80 100 1274 2.49 10000 2158 0 0 0 0 0 
37 80 100 1379 2.61 10000 2479 0 0 0 0 0 
38 80 100 962 2.67 10000 3848 0 0 0 0 0 
39 80 100 1206 2.64 10000 7759 0 0 0 0 0 
40 80 100 1397 2.47 10000 8631 0 0 0 0 0 
41 100 100 1401 3.43 10000 7263 0 0 5.18 0 0 
42 100 100 1507 3.47 10000 1628 0 0 0 0 0 
43 100 100 1545 3.44 10000 8389 0 0 0 0 0 
44 100 100 1697 3.26 10000 5345 0 0 0 0 0 
45 100 100 1698 3.31 10000 180 0 0 0 0 0 
46 100 100 1259 3.61 10000 8079 0 0 0 0 0 
47 100 100 1323 3.31 10000 5831 0 0 0 0 0 
48 100 100 1771 3.27 10000 338 0 0 0 0 0 
49 100 100 1556 3.42 10000 6653 0 0 0 0 0 
50 100 100 1471 3.3 10000 3986 0 0 0 0 0 

Thu Oct 20 14:35:08 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 547 73.44 100000 4 5.92879e-323 2.2233e-322 9.03617e-313 0 0 

Thu Oct 20 14:36:45 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 547 4.3 100000 4 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
2 20 100 257 3.86 100000 3363 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
3 20 100 387 4.76 100000 425 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
4 20 100 376 4.58 100000 1264 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
5 20 100 331 5.34 100000 14281 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
6 20 100 327 4.05 100000 10711 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
7 20 100 421 4.09 100000 843 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
8 20 100 207 5.22 100000 9870 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
9 20 100 467 4.02 100000 12184 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
10 20 100 211 5.28 100000 30241 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
11 40 100 750 9.81 100000 8821 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
12 40 100 701 11.92 100000 44736 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
13 40 100 850 10.32 100000 18697 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
14 40 100 572 12.14 100000 23529 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
15 40 100 535 12.68 100000 51665 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
16 40 100 516 11.5 100000 65109 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
17 40 100 640 11.97 100000 84429 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
18 40 100 658 10.36 100000 18068 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
19 40 100 735 9.49 100000 19114 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
20 40 100 763 10.22 100000 19323 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
21 60 100 1082 21.71 100000 10085 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
22 60 100 1161 18.94 100000 42843 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
23 60 100 1083 19.98 100000 98283 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
24 60 100 716 24.66 100000 9242 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
25 60 100 752 21.72 100000 47259 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
26 60 100 1233 33.26 100000 7778 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
27 60 100 968 32.05 100000 1896 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
28 60 100 984 32.36 100000 50826 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
29 60 100 841 32.57 100000 61321 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
30 60 100 780 33.06 100000 90724 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
31 80 100 1264 50.7 100000 24360 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
32 80 100 1072 48.5 100000 45996 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
33 80 100 1071 48.06 100000 93871 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
34 80 100 1399 49.99 100000 49987 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
35 80 100 1365 51.67 100000 6728 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
36 80 100 1328 49.05 100000 87994 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
37 80 100 1423 46.86 100000 17643 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
38 80 100 992 51.49 100000 15968 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
39 80 100 1243 48.92 100000 15120 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
40 80 100 1451 53.64 100000 61952 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
41 100 100 1462 70.69 100000 92405 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
42 100 100 1560 74.58 100000 31086 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
43 100 100 1597 69.98 100000 69300 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
44 100 100 1742 73.13 100000 41161 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
45 100 100 1769 70.53 100000 15758 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
46 100 100 1313 71.6 100000 6931 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
47 100 100 1393 70.1 100000 44736 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
48 100 100 1851 73.18 100000 41794 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
49 100 100 1605 74.05 100000 99128 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
50 100 100 1526 76.72 100000 78730 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 

Fri Oct 21 18:29:18 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 547 1.2 10000 4 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
2 20 100 268 1.21 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
3 20 100 388 1.11 10000 5 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
4 20 100 386 1.16 10000 10 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
5 20 100 341 1.15 10000 46 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
