Mon Aug 15 16:15:00 2005

 inst  m   W   SVC:tm it:all best Tm:1dh 1dv cg  UB  LBh  LBv
3 20 10 73 0.23 10000 10 0 0 0 0 0 
4 20 10 49 0.23 10000 970 0 0 21.69 0 0 
5 20 10 56 0.23 10000 43 0 0 0 0 0 
6 20 10 78 0.23 10000 156 0 0 0 0 0 
7 20 10 55 0.22 10000 4256 0 0 35.11 0 0 
8 20 10 52 0.23 10000 362 0 0 0 0 0 
9 20 10 69 0.21 10000 4 0 0 0 0 0 
10 20 10 69 0.22 10000 19 0 0 0 0 0 
11 40 10 92 0.43 10000 22 0 0 14.37 0 0 
12 40 10 109 0.43 10000 378 0 0 13.66 0 0 
13 40 10 145 0.42 10000 8 0 0 0 0 0 
14 40 10 129 0.42 10000 6 0 0 0 0 0 
15 40 10 141 0.43 10000 135 0 0 0 0 0 
16 40 10 122 0.43 10000 4 0 0 0 0 0 
17 40 10 109 0.45 10000 60 0 0 0 0 0 
18 40 10 169 0.44 10000 3 0 0 0 0 0 
19 40 10 102 0.45 10000 2297 0 0 16.5 0 0 
20 40 10 104 0.45 10000 66 0 0 0 0 0 
21 60 10 217 0.69 10000 6 0 0 5.19 0 0 
22 60 10 183 0.72 10000 76 0 0 5.92 0 0 
23 60 10 194 0.65 10000 8 0 0 0 0 0 
24 60 10 209 0.68 10000 11 0 0 0 0 0 
25 60 10 167 0.73 10000 212 0 0 6.46 0 0 
26 60 10 169 0.68 10000 787 0 0 9.06 0 0 
27 60 10 151 0.69 10000 2524 0 0 10.52 0 0 
28 60 10 196 0.71 10000 6 0 0 0 0 0 
29 60 10 176 0.69 10000 9381 0 0 12.54 0 0 
30 60 10 230 0.67 10000 5 0 0 0 0 0 
31 80 10 240 1 10000 11 0 0 4.79 0 0 
32 80 10 254 0.96 10000 9 0 0 0 0 0 
33 80 10 265 1.01 10000 4 0 0 0 0 0 
34 80 10 261 0.98 10000 8 0 0 0 0 0 
35 80 10 245 0.97 10000 11 0 0 0 0 0 
36 80 10 263 0.96 10000 10 0 0 0 0 0 
37 80 10 289 0.97 10000 5 0 0 0 0 0 
38 80 10 282 0.96 10000 14 0 0 0 0 0 
39 80 10 283 0.96 10000 41 0 0 0 0 0 
40 80 10 246 1.02 10000 14 0 0 0 0 0 
41 100 10 274 1.35 10000 5516 0 0 12.76 0 0 
42 100 10 307 1.33 10000 7382 0 0 5.66 0 0 
43 100 10 268 1.38 10000 7910 0 0 0 0 0 
44 100 10 293 1.33 10000 81 0 0 0 0 0 
45 100 10 309 1.34 10000 2821 0 0 0 0 0 
46 100 10 356 1.3 10000 5 0 0 0 0 0 
47 100 10 277 1.3 10000 18 0 0 0 0 0 
48 100 10 316 1.33 10000 134 0 0 0 0 0 
49 100 10 300 1.35 10000 6872 0 0 0 0 0 
50 100 10 355 1.3 10000 7 0 0 0 0 0 

Thu Sep 29 13:32:56 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.2 10000 4 0 0 -2.14748e+07 0 0 
2 20 10 45 0.22 10000 1545 0 0 33.36 0 0 
3 20 10 73 0.23 10000 10 0 0 0 0 0 
4 20 10 49 0.23 10000 228 0 0 0 0 0 
5 20 10 55 0.24 10000 622 0 0 0 0 0 
6 20 10 78 0.23 10000 120 0 0 0 0 0 
7 20 10 55 0.23 10000 1341 0 0 0 0 0 
8 20 10 53 0.22 10000 23 0 0 0 0 0 
9 20 10 69 0.21 10000 4 0 0 0 0 0 
10 20 10 69 0.21 10000 19 0 0 0 0 0 
11 40 10 92 0.43 10000 22 0 0 14.37 0 0 
12 40 10 108 0.43 10000 396 0 0 13.78 0 0 
13 40 10 145 0.42 10000 8 0 0 0 0 0 
14 40 10 129 0.42 10000 6 0 0 0 0 0 
15 40 10 140 0.44 10000 42 0 0 0 0 0 
16 40 10 122 0.45 10000 4 0 0 0 0 0 
17 40 10 109 0.44 10000 158 0 0 0 0 0 
18 40 10 169 0.43 10000 3 0 0 0 0 0 
19 40 10 102 0.45 10000 3759 0 0 17.87 0 0 
20 40 10 104 0.44 10000 36 0 0 0 0 0 
21 60 10 217 0.69 10000 6 0 0 5.19 0 0 
22 60 10 184 0.68 10000 19 0 0 3.88 0 0 
23 60 10 194 0.67 10000 8 0 0 0 0 0 
24 60 10 209 0.7 10000 11 0 0 0 0 0 
25 60 10 165 0.71 10000 4920 0 0 11.96 0 0 
26 60 10 169 0.67 10000 976 0 0 0 0 0 
27 60 10 152 0.7 10000 23 0 0 0 0 0 
28 60 10 196 0.67 10000 6 0 0 0 0 0 
29 60 10 176 0.7 10000 467 0 0 0 0 0 
30 60 10 230 0.67 10000 5 0 0 0 0 0 
31 80 10 240 0.97 10000 11 0 0 4.94 0 0 
32 80 10 254 0.97 10000 9 0 0 0 0 0 
33 80 10 265 0.97 10000 4 0 0 0 0 0 
34 80 10 261 0.98 10000 8 0 0 0 0 0 
35 80 10 245 0.98 10000 11 0 0 0 0 0 
36 80 10 263 0.99 10000 10 0 0 0 0 0 
37 80 10 289 0.97 10000 5 0 0 0 0 0 
38 80 10 282 0.98 10000 14 0 0 0 0 0 
39 80 10 283 0.97 10000 51 0 0 0 0 0 
40 80 10 246 1 10000 14 0 0 0 0 0 
41 100 10 276 1.36 10000 64 0 0 6.11 0 0 
42 100 10 307 1.28 10000 90 0 0 2.57 0 0 
43 100 10 268 1.33 10000 296 0 0 3.73 0 0 
44 100 10 293 1.3 10000 48 0 0 0 0 0 
45 100 10 309 1.33 10000 59 0 0 0 0 0 
46 100 10 355 1.27 10000 37 0 0 0 0 0 
47 100 10 277 1.26 10000 18 0 0 0 0 0 
48 100 10 316 1.33 10000 47 0 0 0 0 0 
49 100 10 300 1.3 10000 644 0 0 0 0 0 
50 100 10 355 1.29 10000 7 0 0 0 0 0 

Thu Sep 29 13:34:52 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.21 10000 32 0 0 -2.14748e+07 0 0 
2 20 10 46 0.23 10000 23 0 0 0 0 0 
3 20 10 73 0.24 10000 15 0 0 0 0 0 
4 20 10 49 0.23 10000 966 0 0 29.56 0 0 
5 20 10 56 0.24 10000 621 0 0 0 0 0 
6 20 10 78 0.23 10000 533 0 0 0 0 0 
7 20 10 55 0.22 10000 376 0 0 0 0 0 
8 20 10 52 0.23 10000 3408 0 0 29.29 0 0 
9 20 10 69 0.21 10000 18 0 0 0 0 0 
10 20 10 69 0.23 10000 75 0 0 0 0 0 
11 40 10 92 0.44 10000 104 0 0 21.11 0 0 
12 40 10 113 0.48 10000 257 0 0 10.49 0 0 
13 40 10 145 0.46 10000 23 0 0 0 0 0 
14 40 10 129 0.44 10000 33 0 0 0 0 0 
15 40 10 143 0.45 10000 37 0 0 0 0 0 
16 40 10 122 0.44 10000 21 0 0 0 0 0 
17 40 10 110 0.45 10000 22 0 0 0 0 0 
18 40 10 169 0.43 10000 1 0 0 0 0 0 
19 40 10 106 0.47 10000 556 0 0 8.67 0 0 
20 40 10 107 0.47 10000 181 0 0 0 0 0 
21 60 10 217 0.71 10000 781 0 0 18.76 0 0 
22 60 10 182 0.7 10000 157 0 0 0 0 0 
23 60 10 194 0.68 10000 21 0 0 0 0 0 
24 60 10 209 0.71 10000 36 0 0 0 0 0 
25 60 10 168 0.76 10000 3878 0 0 10.48 0 0 
26 60 10 171 0.73 10000 9716 0 0 11.62 0 0 
27 60 10 151 0.74 10000 680 0 0 0 0 0 
28 60 10 196 0.72 10000 27 0 0 0 0 0 
29 60 10 178 0.72 10000 61 0 0 0 0 0 
30 60 10 230 0.68 10000 28 0 0 0 0 0 
31 80 10 240 1 10000 111 0 0 9.41 0 0 
32 80 10 254 0.99 10000 34 0 0 0 0 0 
33 80 10 265 1.01 10000 21 0 0 0 0 0 
34 80 10 261 0.99 10000 26 0 0 0 0 0 
35 80 10 245 1 10000 37 0 0 0 0 0 
36 80 10 263 0.99 10000 28 0 0 0 0 0 
37 80 10 289 0.99 10000 21 0 0 0 0 0 
38 80 10 282 1 10000 40 0 0 0 0 0 
39 80 10 284 1.01 10000 5701 0 0 8.5 0 0 
40 80 10 246 1.03 10000 62 0 0 0 0 0 
41 100 10 277 1.41 10000 6911 0 0 12.54 0 0 
42 100 10 307 1.33 10000 2118 0 0 0 0 0 
43 100 10 269 1.41 10000 504 0 0 0 0 0 
44 100 10 293 1.38 10000 431 0 0 0 0 0 
45 100 10 310 1.38 10000 153 0 0 0 0 0 
46 100 10 356 1.39 10000 38 0 0 0 0 0 
47 100 10 277 1.33 10000 395 0 0 0 0 0 
48 100 10 317 1.37 10000 582 0 0 0 0 0 
49 100 10 303 1.36 10000 1301 0 0 0 0 0 
50 100 10 356 1.35 10000 998 0 0 0 0 0 

Thu Sep 29 13:36:45 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.2 10000 32 0 0 -2.14748e+07 0 0 
2 20 10 45 0.23 10000 3351 0 0 35.25 0 0 
3 20 10 73 0.23 10000 15 0 0 0 0 0 
4 20 10 49 0.23 10000 760 0 0 0 0 0 
5 20 10 56 0.24 10000 71 0 0 0 0 0 
6 20 10 78 0.22 10000 110 0 0 0 0 0 
7 20 10 55 0.22 10000 4624 0 0 25.7 0 0 
8 20 10 52 0.21 10000 145 0 0 0 0 0 
9 20 10 69 0.22 10000 18 0 0 0 0 0 
10 20 10 69 0.22 10000 37 0 0 0 0 0 
11 40 10 92 0.43 10000 45 0 0 17.7 0 0 
12 40 10 108 0.43 10000 1291 0 0 16.57 0 0 
13 40 10 145 0.41 10000 33 0 0 0 0 0 
14 40 10 129 0.42 10000 35 0 0 0 0 0 
15 40 10 140 0.42 10000 66 0 0 0 0 0 
16 40 10 122 0.44 10000 21 0 0 0 0 0 
17 40 10 109 0.43 10000 60 0 0 0 0 0 
18 40 10 169 0.42 10000 3 0 0 0 0 0 
19 40 10 102 0.44 10000 4699 0 0 18.3 0 0 
20 40 10 104 0.43 10000 96 0 0 0 0 0 
21 60 10 217 0.68 10000 2227 0 0 22.67 0 0 
22 60 10 183 0.68 10000 90 0 0 0 0 0 
23 60 10 194 0.67 10000 22 0 0 0 0 0 
24 60 10 209 0.67 10000 36 0 0 0 0 0 
25 60 10 166 0.72 10000 3738 0 0 10.02 0 0 
26 60 10 169 0.67 10000 386 0 0 0 0 0 
27 60 10 151 0.69 10000 243 0 0 0 0 0 
28 60 10 196 0.69 10000 26 0 0 0 0 0 
29 60 10 177 0.69 10000 91 0 0 0 0 0 
30 60 10 230 0.65 10000 21 0 0 0 0 0 
31 80 10 240 0.97 10000 48 0 0 7.98 0 0 
32 80 10 254 0.97 10000 36 0 0 0 0 0 
33 80 10 265 1.01 10000 23 0 0 0 0 0 
34 80 10 261 0.98 10000 27 0 0 0 0 0 
35 80 10 245 0.97 10000 35 0 0 0 0 0 
36 80 10 263 0.99 10000 31 0 0 0 0 0 
37 80 10 289 0.98 10000 37 0 0 0 0 0 
38 80 10 282 0.98 10000 48 0 0 0 0 0 
39 80 10 283 0.95 10000 105 0 0 0 0 0 
40 80 10 246 1 10000 73 0 0 0 0 0 
41 100 10 274 1.33 10000 2349 0 0 11.67 0 0 
42 100 10 307 1.3 10000 125 0 0 0 0 0 
43 100 10 268 1.36 10000 202 0 0 0 0 0 
44 100 10 293 1.31 10000 103 0 0 0 0 0 
45 100 10 309 1.35 10000 583 0 0 0 0 0 
46 100 10 355 1.26 10000 67 0 0 0 0 0 
47 100 10 277 1.31 10000 128 0 0 0 0 0 
48 100 10 316 1.35 10000 121 0 0 0 0 0 
49 100 10 300 1.33 10000 184 0 0 0 0 0 
50 100 10 353 1.33 10000 87 0 0 0 0 0 

Thu Sep 29 13:38:52 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.2 10000 3 0 0 -2.14748e+07 0 0 
2 20 10 45 0.23 10000 723 0 0 28.61 0 0 
3 20 10 73 0.22 10000 2554 0 0 34.14 0 0 
4 20 10 49 0.22 10000 165 0 0 0 0 0 
5 20 10 55 0.24 10000 589 0 0 0 0 0 
6 20 10 78 0.23 10000 49 0 0 0 0 0 
7 20 10 57 0.22 10000 7678 0 0 37.21 0 0 
8 20 10 52 0.22 10000 42 0 0 0 0 0 
9 20 10 69 0.22 10000 3 0 0 0 0 0 
10 20 10 69 0.21 10000 6 0 0 0 0 0 
11 40 10 91 0.43 10000 61 0 0 19.12 0 0 
12 40 10 108 0.43 10000 173 0 0 10.99 0 0 
13 40 10 145 0.43 10000 8 0 0 0 0 0 
14 40 10 129 0.44 10000 5 0 0 0 0 0 
15 40 10 140 0.43 10000 156 0 0 0 0 0 
16 40 10 122 0.43 10000 3 0 0 0 0 0 
17 40 10 109 0.46 10000 85 0 0 0 0 0 
18 40 10 169 0.41 10000 3 0 0 0 0 0 
19 40 10 103 0.44 10000 225 0 0 0 0 0 
20 40 10 104 0.44 10000 111 0 0 0 0 0 
21 60 10 217 0.69 10000 5 0 0 4.66 0 0 
22 60 10 184 0.68 10000 20 0 0 4.07 0 0 
23 60 10 194 0.64 10000 7 0 0 0 0 0 
24 60 10 209 0.71 10000 18 0 0 0 0 0 
25 60 10 166 0.72 10000 2987 0 0 11.09 0 0 
26 60 10 169 0.67 10000 183 0 0 0 0 0 
27 60 10 152 0.72 10000 18 0 0 0 0 0 
28 60 10 196 0.68 10000 6 0 0 0 0 0 
29 60 10 176 0.68 10000 160 0 0 0 0 0 
30 60 10 230 0.66 10000 4 0 0 0 0 0 
31 80 10 240 0.99 10000 8 0 0 4.2 0 0 
32 80 10 254 0.95 10000 8 0 0 0 0 0 
33 80 10 265 0.97 10000 3 0 0 0 0 0 
34 80 10 261 0.95 10000 13 0 0 0 0 0 
35 80 10 245 0.97 10000 4 0 0 0 0 0 
36 80 10 263 0.97 10000 7 0 0 0 0 0 
37 80 10 289 0.95 10000 14 0 0 0 0 0 
38 80 10 282 0.96 10000 6 0 0 0 0 0 
39 80 10 284 0.95 10000 16 0 0 0 0 0 
40 80 10 247 1.03 10000 62 0 0 0 0 0 
41 100 10 275 1.35 10000 636 0 0 9.56 0 0 
42 100 10 307 1.32 10000 52 0 0 0 0 0 
43 100 10 267 1.34 10000 5153 0 0 6.27 0 0 
44 100 10 293 1.26 10000 30 0 0 0 0 0 
45 100 10 311 1.35 10000 7 0 0 0 0 0 
46 100 10 355 1.31 10000 21 0 0 0 0 0 
47 100 10 276 1.26 10000 2605 0 0 0 0 0 
48 100 10 316 1.3 10000 82 0 0 0 0 0 
49 100 10 300 1.31 10000 867 0 0 0 0 0 
50 100 10 355 1.3 10000 4 0 0 0 0 0 

Thu Sep 29 13:40:05 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.2 10000 9 0 0 -2.14748e+07 0 0 
2 20 10 45 0.22 10000 76 0 0 19.17 0 0 
3 20 10 73 0.23 10000 212 0 0 21.09 0 0 
4 20 10 49 0.23 10000 104 0 0 0 0 0 
5 20 10 55 0.23 10000 220 0 0 0 0 0 
6 20 10 78 0.23 10000 20 0 0 0 0 0 
7 20 10 55 0.23 10000 5410 0 0 36.82 0 0 
8 20 10 52 0.22 10000 16 0 0 0 0 0 
9 20 10 69 0.21 10000 9 0 0 0 0 0 
10 20 10 69 0.23 10000 28 0 0 0 0 0 
11 40 10 92 0.43 10000 17 0 0 13.17 0 0 
12 40 10 108 0.43 10000 533 0 0 14.53 0 0 
13 40 10 145 0.43 10000 10 0 0 0 0 0 
14 40 10 129 0.42 10000 14 0 0 0 0 0 
15 40 10 141 0.43 10000 43 0 0 0 0 0 
16 40 10 122 0.44 10000 9 0 0 0 0 0 
17 40 10 109 0.43 10000 56 0 0 0 0 0 
18 40 10 169 0.43 10000 3 0 0 0 0 0 
19 40 10 103 0.44 10000 886 0 0 12.06 0 0 
20 40 10 104 0.44 10000 121 0 0 0 0 0 
21 60 10 217 0.66 10000 10 0 0 6.97 0 0 
22 60 10 183 0.68 10000 36 0 0 4.84 0 0 
23 60 10 194 0.65 10000 11 0 0 0 0 0 
24 60 10 209 0.68 10000 9 0 0 0 0 0 
25 60 10 166 0.7 10000 1210 0 0 10.06 0 0 
26 60 10 169 0.67 10000 1603 0 0 8.64 0 0 
27 60 10 151 0.69 10000 386 0 0 0 0 0 
28 60 10 196 0.68 10000 9 0 0 0 0 0 
29 60 10 176 0.7 10000 1120 0 0 0 0 0 
30 60 10 230 0.65 10000 12 0 0 0 0 0 
31 80 10 240 0.98 10000 19 0 0 6 0 0 
32 80 10 254 0.95 10000 12 0 0 0 0 0 
33 80 10 265 1.01 10000 10 0 0 0 0 0 
34 80 10 261 0.97 10000 14 0 0 0 0 0 
35 80 10 245 0.96 10000 21 0 0 0 0 0 
36 80 10 263 0.97 10000 22 0 0 0 0 0 
37 80 10 289 0.96 10000 13 0 0 0 0 0 
38 80 10 282 0.98 10000 16 0 0 0 0 0 
39 80 10 283 0.93 10000 54 0 0 0 0 0 
40 80 10 246 1.01 10000 74 0 0 0 0 0 
41 100 10 275 1.33 10000 108 0 0 7.04 0 0 
42 100 10 307 1.28 10000 117 0 0 1.79 0 0 
43 100 10 268 1.32 10000 107 0 0 0 0 0 
44 100 10 293 1.29 10000 55 0 0 0 0 0 
45 100 10 309 1.31 10000 1321 0 0 5.22 0 0 
46 100 10 355 1.31 10000 38 0 0 0 0 0 
47 100 10 278 1.27 10000 38 0 0 0 0 0 
48 100 10 316 1.36 10000 6281 0 0 6.18 0 0 
49 100 10 301 1.35 10000 101 0 0 0 0 0 
50 100 10 354 1.31 10000 51 0 0 0 0 0 

Thu Sep 29 13:41:46 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.2 10000 22 0 0 -2.14748e+07 0 0 
2 20 10 45 0.23 10000 207 0 0 22.72 0 0 
3 20 10 73 0.22 10000 32 0 0 0 0 0 
4 20 10 49 0.23 10000 109 0 0 0 0 0 
5 20 10 55 0.24 10000 145 0 0 0 0 0 
6 20 10 78 0.22 10000 115 0 0 0 0 0 
7 20 10 55 0.23 10000 1286 0 0 28.2 0 0 
8 20 10 52 0.22 10000 46 0 0 0 0 0 
9 20 10 69 0.22 10000 14 0 0 0 0 0 
10 20 10 69 0.23 10000 41 0 0 0 0 0 
11 40 10 91 0.43 10000 178 0 0 24.1 0 0 
12 40 10 108 0.44 10000 391 0 0 12.19 0 0 
13 40 10 145 0.42 10000 17 0 0 0 0 0 
14 40 10 129 0.42 10000 23 0 0 0 0 0 
15 40 10 140 0.44 10000 111 0 0 0 0 0 
16 40 10 122 0.43 10000 14 0 0 0 0 0 
17 40 10 109 0.45 10000 97 0 0 0 0 0 
18 40 10 169 0.41 10000 3 0 0 0 0 0 
19 40 10 103 0.45 10000 388 0 0 0 0 0 
20 40 10 104 0.44 10000 76 0 0 0 0 0 
21 60 10 217 0.67 10000 20 0 0 8.94 0 0 
22 60 10 183 0.68 10000 15 0 0 0 0 0 
23 60 10 194 0.65 10000 18 0 0 0 0 0 
24 60 10 209 0.71 10000 24 0 0 0 0 0 
25 60 10 166 0.7 10000 3355 0 0 11.56 0 0 
26 60 10 169 0.66 10000 520 0 0 0 0 0 
27 60 10 151 0.7 10000 51 0 0 0 0 0 
28 60 10 196 0.68 10000 14 0 0 0 0 0 
29 60 10 177 0.69 10000 112 0 0 0 0 0 
30 60 10 230 0.67 10000 15 0 0 0 0 0 
31 80 10 240 0.97 10000 28 0 0 6.87 0 0 
32 80 10 254 0.99 10000 26 0 0 0 0 0 
33 80 10 265 0.99 10000 14 0 0 0 0 0 
34 80 10 261 0.97 10000 16 0 0 0 0 0 
35 80 10 245 0.97 10000 24 0 0 0 0 0 
36 80 10 263 0.96 10000 25 0 0 0 0 0 
37 80 10 289 0.96 10000 24 0 0 0 0 0 
38 80 10 282 0.98 10000 20 0 0 0 0 0 
39 80 10 283 0.95 10000 41 0 0 0 0 0 
40 80 10 245 1 10000 4850 0 0 8.44 0 0 
41 100 10 274 1.34 10000 160 0 0 7.57 0 0 
42 100 10 308 1.3 10000 94 0 0 0 0 0 
43 100 10 268 1.32 10000 347 0 0 3.44 0 0 
44 100 10 293 1.31 10000 74 0 0 0 0 0 
45 100 10 310 1.33 10000 36 0 0 0 0 0 
46 100 10 355 1.32 10000 31 0 0 0 0 0 
47 100 10 276 1.28 10000 721 0 0 0 0 0 
48 100 10 316 1.36 10000 100 0 0 0 0 0 
49 100 10 300 1.35 10000 2027 0 0 4.54 0 0 
50 100 10 353 1.31 10000 35 0 0 0 0 0 

Thu Sep 29 13:43:11 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.21 10000 9 0 0 -2.14748e+07 0 0 
2 20 10 45 0.22 10000 76 0 0 19.17 0 0 
3 20 10 73 0.23 10000 212 0 0 21.09 0 0 
4 20 10 49 0.24 10000 104 0 0 0 0 0 
5 20 10 55 0.23 10000 220 0 0 0 0 0 
6 20 10 78 0.22 10000 20 0 0 0 0 0 
7 20 10 55 0.23 10000 5410 0 0 36.82 0 0 
8 20 10 52 0.23 10000 16 0 0 0 0 0 
9 20 10 69 0.22 10000 9 0 0 0 0 0 
10 20 10 69 0.22 10000 28 0 0 0 0 0 
11 40 10 92 0.44 10000 17 0 0 12.87 0 0 
12 40 10 108 0.44 10000 533 0 0 14.2 0 0 
13 40 10 145 0.43 10000 10 0 0 0 0 0 
14 40 10 129 0.42 10000 14 0 0 0 0 0 
15 40 10 141 0.44 10000 43 0 0 0 0 0 
16 40 10 122 0.44 10000 9 0 0 0 0 0 
17 40 10 109 0.45 10000 56 0 0 0 0 0 
18 40 10 169 0.42 10000 3 0 0 0 0 0 
19 40 10 103 0.46 10000 886 0 0 11.53 0 0 
20 40 10 104 0.43 10000 121 0 0 0 0 0 
21 60 10 217 0.69 10000 10 0 0 6.67 0 0 
22 60 10 183 0.69 10000 36 0 0 4.77 0 0 
23 60 10 194 0.65 10000 11 0 0 0 0 0 
24 60 10 209 0.71 10000 9 0 0 0 0 0 
25 60 10 166 0.71 10000 1210 0 0 9.91 0 0 
26 60 10 169 0.67 10000 1603 0 0 8.64 0 0 
27 60 10 151 0.71 10000 386 0 0 0 0 0 
28 60 10 196 0.69 10000 9 0 0 0 0 0 
29 60 10 176 0.68 10000 1120 0 0 0 0 0 
30 60 10 230 0.65 10000 12 0 0 0 0 0 
31 80 10 240 0.96 10000 19 0 0 6.13 0 0 
32 80 10 254 0.94 10000 12 0 0 0 0 0 
33 80 10 265 0.97 10000 10 0 0 0 0 0 
34 80 10 261 0.94 10000 14 0 0 0 0 0 
35 80 10 245 0.96 10000 21 0 0 0 0 0 
36 80 10 263 0.97 10000 22 0 0 0 0 0 
37 80 10 289 0.97 10000 13 0 0 0 0 0 
38 80 10 282 0.98 10000 16 0 0 0 0 0 
39 80 10 283 0.93 10000 54 0 0 0 0 0 
40 80 10 246 1.01 10000 74 0 0 0 0 0 
41 100 10 275 1.34 10000 108 0 0 6.98 0 0 
42 100 10 307 1.29 10000 117 0 0 1.78 0 0 
43 100 10 268 1.34 10000 107 0 0 0 0 0 
44 100 10 293 1.31 10000 55 0 0 0 0 0 
45 100 10 309 1.34 10000 1321 0 0 5.1 0 0 
46 100 10 355 1.3 10000 38 0 0 0 0 0 
47 100 10 278 1.28 10000 38 0 0 0 0 0 
48 100 10 316 1.34 10000 6281 0 0 6.27 0 0 
49 100 10 301 1.31 10000 101 0 0 0 0 0 
50 100 10 354 1.3 10000 51 0 0 0 0 0 

Thu Sep 29 13:44:14 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.2 10000 18 0 0 -2.14748e+07 0 0 
2 20 10 45 0.23 10000 4639 0 0 36.68 0 0 
3 20 10 73 0.21 10000 212 0 0 0 0 0 
4 20 10 49 0.23 10000 516 0 0 0 0 0 
5 20 10 55 0.24 10000 378 0 0 0 0 0 
6 20 10 78 0.22 10000 120 0 0 0 0 0 
7 20 10 55 0.23 10000 4864 0 0 0 0 0 
8 20 10 52 0.23 10000 32 0 0 0 0 0 
9 20 10 69 0.22 10000 12 0 0 0 0 0 
10 20 10 69 0.22 10000 40 0 0 0 0 0 
11 40 10 92 0.43 10000 46 0 0 17.8 0 0 
12 40 10 108 0.45 10000 209 0 0 11.33 0 0 
13 40 10 145 0.43 10000 16 0 0 0 0 0 
14 40 10 129 0.44 10000 29 0 0 0 0 0 
15 40 10 140 0.42 10000 414 0 0 11.29 0 0 
16 40 10 122 0.43 10000 12 0 0 0 0 0 
17 40 10 109 0.46 10000 117 0 0 0 0 0 
18 40 10 169 0.42 10000 3 0 0 0 0 0 
19 40 10 103 0.46 10000 92 0 0 0 0 0 
20 40 10 104 0.43 10000 69 0 0 0 0 0 
21 60 10 217 0.68 10000 27 0 0 9.69 0 0 
22 60 10 182 0.69 10000 87 0 0 5.95 0 0 
23 60 10 194 0.64 10000 15 0 0 0 0 0 
24 60 10 209 0.68 10000 21 0 0 0 0 0 
25 60 10 166 0.7 10000 1474 0 0 10.27 0 0 
26 60 10 168 0.66 10000 664 0 0 0 0 0 
27 60 10 151 0.68 10000 52 0 0 0 0 0 
28 60 10 196 0.69 10000 12 0 0 0 0 0 
29 60 10 176 0.68 10000 763 0 0 0 0 0 
30 60 10 230 0.66 10000 13 0 0 0 0 0 
31 80 10 240 1 10000 31 0 0 6.86 0 0 
32 80 10 254 0.96 10000 24 0 0 0 0 0 
33 80 10 265 0.99 10000 12 0 0 0 0 0 
34 80 10 261 0.95 10000 21 0 0 0 0 0 
35 80 10 245 0.97 10000 23 0 0 0 0 0 
36 80 10 263 0.96 10000 22 0 0 0 0 0 
37 80 10 289 0.94 10000 13 0 0 0 0 0 
38 80 10 282 0.98 10000 22 0 0 0 0 0 
39 80 10 283 0.95 10000 45 0 0 0 0 0 
40 80 10 246 1.02 10000 67 0 0 0 0 0 
41 100 10 276 1.36 10000 407 0 0 8.83 0 0 
42 100 10 307 1.31 10000 49 0 0 0 0 0 
43 100 10 268 1.33 10000 548 0 0 3.4 0 0 
44 100 10 293 1.3 10000 164 0 0 0 0 0 
45 100 10 309 1.33 10000 5511 0 0 6.29 0 0 
46 100 10 355 1.28 10000 21 0 0 0 0 0 
47 100 10 276 1.24 10000 1302 0 0 0 0 0 
48 100 10 316 1.36 10000 29 0 0 0 0 0 
49 100 10 300 1.3 10000 469 0 0 0 0 0 
50 100 10 355 1.31 10000 35 0 0 0 0 0 

Thu Sep 29 13:45:21 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.21 10000 15 0 0 -2.14748e+07 0 0 
2 20 10 45 0.24 10000 162 0 0 20.82 0 0 
3 20 10 73 0.23 10000 16 0 0 0 0 0 
4 20 10 49 0.23 10000 80 0 0 0 0 0 
5 20 10 55 0.23 10000 432 0 0 22.06 0 0 
6 20 10 78 0.22 10000 55 0 0 0 0 0 
7 20 10 55 0.22 10000 4624 0 0 37.54 0 0 
8 20 10 52 0.23 10000 19 0 0 0 0 0 
9 20 10 69 0.21 10000 11 0 0 0 0 0 
10 20 10 69 0.22 10000 38 0 0 0 0 0 
11 40 10 92 0.44 10000 37 0 0 16.41 0 0 
12 40 10 108 0.43 10000 730 0 0 15.21 0 0 
13 40 10 145 0.42 10000 13 0 0 0 0 0 
14 40 10 129 0.43 10000 18 0 0 0 0 0 
15 40 10 140 0.43 10000 882 0 0 10.33 0 0 
16 40 10 122 0.43 10000 11 0 0 0 0 0 
17 40 10 109 0.45 10000 74 0 0 0 0 0 
18 40 10 169 0.41 10000 3 0 0 0 0 0 
