Mon Aug 15 16:26:39 2005

 inst  m   W   SVC:tm it:all best Tm:1dh 1dv cg  UB  LBh  LBv
49 100 100 5148 14.12 100000 16 0 0 0 0 0 
50 100 100 5737 14.02 100000 14 0 0 0 0 0 

Thu Oct  6 19:24:47 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 1423 0.48 10000 1 0 0 0 0 0 
2 20 100 946 0.49 10000 1 0 0 0 0 0 
3 20 100 1076 0.5 10000 21 0 0 5.99 0 0 
4 20 100 1180 0.48 10000 1 0 0 0 0 0 
5 20 100 1269 0.52 10000 1 0 0 0 0 0 
6 20 100 1156 0.5 10000 3 0 0 0 0 0 
7 20 100 730 0.55 10000 23 0 0 0 0 0 
8 20 100 1068 0.51 10000 3 0 0 0 0 0 
9 20 100 1250 0.48 10000 1 0 0 0 0 0 
10 20 100 970 0.52 10000 4 0 0 0 0 0 
11 40 100 1910 1.01 10000 1331 0 0 14.24 0 0 
12 40 100 2406 0.98 10000 1 0 0 0 0 0 
13 40 100 2257 1.01 10000 2 0 0 0 0 0 
14 40 100 2419 1.01 10000 3 0 0 0 0 0 
15 40 100 2083 1.06 10000 11 0 0 0 0 0 
16 40 100 2330 1 10000 1 0 0 0 0 0 
17 40 100 1896 1.12 10000 11 0 0 0 0 0 
18 40 100 2199 1.01 10000 2 0 0 0 0 0 
19 40 100 1734 1.05 10000 12 0 0 0 0 0 
20 40 100 2672 0.96 10000 1 0 0 0 0 0 
21 60 100 3622 1.59 10000 16 0 0 3.48 0 0 
22 60 100 3550 1.59 10000 11 0 0 0 0 0 
23 60 100 3719 1.55 10000 11 0 0 0 0 0 
24 60 100 3440 1.61 10000 1 0 0 0 0 0 
25 60 100 3146 1.6 10000 1 0 0 0 0 0 
26 60 100 2902 1.62 10000 18 0 0 0 0 0 
27 60 100 3217 1.63 10000 3 0 0 0 0 0 
28 60 100 3626 1.54 10000 1 0 0 0 0 0 
29 60 100 3296 1.59 10000 13 0 0 0 0 0 
30 60 100 3586 1.65 10000 17 0 0 0 0 0 
31 80 100 4481 2.26 10000 12 0 0 2.19 0 0 
32 80 100 4555 2.32 10000 13 0 0 0.29 0 0 
33 80 100 4491 2.3 10000 10 0 0 0 0 0 
34 80 100 4409 2.3 10000 7 0 0 0 0 0 
35 80 100 4792 2.19 10000 9 0 0 0 0 0 
36 80 100 4800 2.2 10000 14 0 0 0 0 0 
37 80 100 4828 2.27 10000 11 0 0 0 0 0 
38 80 100 4673 2.21 10000 10 0 0 0 0 0 
39 80 100 4110 2.34 10000 14 0 0 0 0 0 
40 80 100 4742 2.19 10000 20 0 0 0 0 0 
41 100 100 5613 3.06 10000 17 0 0 1.85 0 0 
42 100 100 5066 3.08 10000 23 0 0 0.63 0 0 
43 100 100 5217 3.08 10000 15 0 0 0 0 0 
44 100 100 5858 2.88 10000 12 0 0 0 0 0 
45 100 100 4956 3.08 10000 12 0 0 0 0 0 
46 100 100 5754 3.07 10000 24 0 0 0 0 0 
47 100 100 5179 3 10000 15 0 0 0 0 0 
48 100 100 5821 2.94 10000 16 0 0 0 0 0 
49 100 100 5148 3.05 10000 23 0 0 0 0 0 
50 100 100 5737 2.94 10000 12 0 0 0 0 0 

Sun Oct  9 20:45:04 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 1423 2.44 10000 1 0 0 0 0 0 
2 20 100 946 2.39 10000 1 0 0 0 0 0 
3 20 100 1076 2.07 10000 1 0 0 0 0 0 
4 20 100 1180 2.36 10000 2 0 0 0 0 0 
5 20 100 1269 2.04 10000 1 0 0 0 0 0 
6 20 100 1156 2.09 10000 1006 0 0 3.3 0 0 
7 20 100 730 1.66 10000 9 0 0 0 0 0 
8 20 100 1068 1.93 10000 2 0 0 0 0 0 
9 20 100 1250 2.13 10000 1 0 0 0 0 0 
10 20 100 970 1.76 10000 1 0 0 0 0 0 
11 40 100 1914 6.16 10000 9502 0 0 2.97 0 0 
12 40 100 2406 6.87 10000 1 0 0 0 0 0 
13 40 100 2257 6.33 10000 3 0 0 0 0 0 
14 40 100 2419 6.37 10000 2 0 0 0 0 0 
15 40 100 2083 5.25 10000 3 0 0 0 0 0 
16 40 100 2330 7.02 10000 2 0 0 0 0 0 
17 40 100 1896 5.25 10000 2 0 0 0 0 0 
18 40 100 2199 6.6 10000 1 0 0 0 0 0 
19 40 100 1738 5.4 10000 7 0 0 0 0 0 
20 40 100 2672 8.22 10000 1 0 0 0 0 0 
21 60 100 3622 12.97 10000 5 0 0 0.24 0 0 
22 60 100 3550 14.5 10000 3 0 0 0 0 0 
23 60 100 3719 15.05 10000 2 0 0 0 0 0 
24 60 100 3440 14.33 10000 1 0 0 0 0 0 
25 60 100 3146 13.77 10000 1 0 0 0 0 0 
26 60 100 2902 12 10000 20 0 0 0.18 0 0 
27 60 100 3217 12.66 10000 1 0 0 0 0 0 
28 60 100 3626 15.57 10000 1 0 0 0 0 0 
29 60 100 3296 12.69 10000 2 0 0 0 0 0 
30 60 100 3586 12.58 10000 1 0 0 0 0 0 
31 80 100 4481 22.97 10000 1 0 0 0 0 0 
32 80 100 4555 22.3 10000 3 0 0 0.04 0 0 
33 80 100 4491 23.11 10000 2 0 0 0 0 0 
34 80 100 4409 23.11 10000 1 0 0 0 0 0 
35 80 100 4792 28.44 10000 1 0 0 0 0 0 
36 80 100 4800 25.75 10000 1 0 0 0 0 0 
37 80 100 4828 22.81 10000 8 0 0 0 0 0 
38 80 100 4673 24.89 10000 1 0 0 0 0 0 
39 80 100 4110 20.43 10000 6 0 0 0 0 0 
40 80 100 4742 25.57 10000 4 0 0 0 0 0 
41 100 100 5613 34.88 10000 2 0 0.01 0.03 0 0 
42 100 100 5066 27.75 10000 4 0 0 0.03 0 0 
43 100 100 5217 33.73 10000 5 0 0 0 0 0 
44 100 100 5858 41.43 10000 2 0 0 0 0 0 
45 100 100 4956 32.13 10000 6 0 0 0 0 0 
46 100 100 5754 33.25 10000 2 0 0 0 0 0 
47 100 100 5179 34.48 10000 4 0 0 0 0 0 
48 100 100 5821 37.97 10000 8 0 0 0 0 0 
49 100 100 5148 33.6 10000 5 0 0 0 0 0 
50 100 100 5737 37.09 10000 6 0 0 0 0 0 

Mon Oct 10 15:16:18 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 1423 2.41 10000 1 0 0 0 0 0 
2 20 100 946 2.23 10000 1 0 0 0 0 0 
3 20 100 1076 1.92 10000 1 0 0 0 0 0 
4 20 100 1180 2.22 10000 2 0 0 0 0 0 
5 20 100 1269 1.99 10000 1 0 0 0 0 0 
6 20 100 1156 1.98 10000 7 0 0 0.35 0 0 
7 20 100 730 1.56 10000 11 0 0 0 0 0 
8 20 100 1068 1.76 10000 2 0 0 0 0 0 
9 20 100 1250 2.11 10000 1 0 0 0 0 0 
10 20 100 970 1.6 10000 1 0 0 0 0 0 
11 40 100 1915 5.74 10000 3 0 0 0.38 0 0 
12 40 100 2406 6.51 10000 1 0 0 0 0 0 
13 40 100 2257 5.93 10000 3 0 0 0 0 0 
14 40 100 2419 6.14 10000 2 0 0 0 0 0 
15 40 100 2083 5.03 10000 2 0 0 0 0 0 
16 40 100 2330 6.9 10000 2 0 0 0 0 0 
17 40 100 1896 4.83 10000 2 0 0 0 0 0 
18 40 100 2199 6.42 10000 1 0 0 0 0 0 
19 40 100 1738 4.98 10000 7 0 0 0 0 0 
20 40 100 2672 8.19 10000 1 0 0 0 0 0 
21 60 100 3622 12.14 10000 2 0 0 0.11 0 0 
22 60 100 3550 13.94 10000 3 0 0 0.04 0 0 
23 60 100 3719 14.76 10000 2 0 0 0 0 0 
24 60 100 3440 14.39 10000 1 0 0 0 0 0 
25 60 100 3146 13.04 10000 1 0 0 0 0 0 
26 60 100 2902 11 10000 65 0 0 0.36 0 0 
27 60 100 3217 12.02 10000 1 0 0 0 0 0 
28 60 100 3626 15.16 10000 1 0 0 0 0 0 
29 60 100 3296 11.26 10000 2 0 0 0 0 0 
30 60 100 3586 11.42 10000 1 0 0 0 0 0 
31 80 100 4481 21.45 10000 1 0 0 0 0 0 
32 80 100 4555 20.69 10000 5 0 0 0.07 0 0 
33 80 100 4491 21.96 10000 2 0 0 0 0 0 
34 80 100 4409 22.04 10000 1 0 0 0 0 0 
35 80 100 4792 27.68 10000 1 0 0 0 0 0 
36 80 100 4800 24.41 10000 1 0 0 0 0 0 
37 80 100 4828 21.04 10000 8 0 0 0 0 0 
38 80 100 4673 23.96 10000 1 0 0 0 0 0 
39 80 100 4110 18.53 10000 6 0 0 0 0 0 
40 80 100 4742 24.12 10000 4 0 0 0 0 0 
41 100 100 5613 32.03 10000 2 0 0 0.04 0 0 
42 100 100 5066 23.87 10000 5 0 0 0.05 0 0 
43 100 100 5217 30.6 10000 3 0 0 0 0 0 
44 100 100 5858 40.06 10000 4 0 0 0 0 0 
45 100 100 4956 28.68 10000 5 0 0 0 0 0 
46 100 100 5754 29.41 10000 5 0 0 0 0 0 
47 100 100 5179 31.25 10000 6 0 0 0 0 0 
48 100 100 5821 35.48 10000 4 0 0 0 0 0 
49 100 100 5148 29.69 10000 5 0 0 0 0 0 
50 100 100 5737 33.18 10000 7 0 0 0 0 0 

Mon Oct 10 19:08:36 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 1423 1.45 10000 1 0 0 0 0 0 
2 20 100 946 1.34 10000 1 0 0 0 0 0 
3 20 100 1076 1.16 10000 3 0 0 0.59 0 0 
4 20 100 1180 1.36 10000 1 0 0 0 0 0 
5 20 100 1269 1.23 10000 1 0 0 0 0 0 
6 20 100 1156 1.25 10000 10 0 0 1.1 0 0 
7 20 100 730 1.04 10000 13 0 0 0 0 0 
8 20 100 1068 1.12 10000 3 0 0 0 0 0 
9 20 100 1250 1.29 10000 1 0 0 0 0 0 
10 20 100 970 1.08 10000 4 0 0 0 0 0 
11 40 100 1910 3.31 10000 904 0 0 4.11 0 0 
12 40 100 2406 3.79 10000 1 0 0 0 0 0 
13 40 100 2257 3.51 10000 2 0 0 0 0 0 
14 40 100 2419 3.4 10000 3 0.01 0 0 0 0 
15 40 100 2083 2.89 10000 5 0 0 0 0 0 
16 40 100 2330 3.9 10000 1 0 0 0 0 0 
17 40 100 1896 2.96 10000 11 0 0 0 0 0 
18 40 100 2199 3.72 10000 2 0 0 0 0 0 
19 40 100 1734 3 10000 4476 0 0 2.72 0 0 
20 40 100 2672 4.52 10000 1 0 0 0 0 0 
21 60 100 3622 6.73 10000 5 0 0 0.47 0 0 
22 60 100 3550 7.7 10000 7 0 0 0.14 0 0 
23 60 100 3719 7.81 10000 11 0 0 0 0 0 
24 60 100 3440 7.99 10000 1 0 0 0 0 0 
25 60 100 3146 7.15 10000 1 0 0 0 0 0 
26 60 100 2902 6.14 10000 14 0 0 0 0 0 
27 60 100 3217 6.64 10000 3 0 0 0 0 0 
28 60 100 3626 7.89 10000 1 0 0 0 0 0 
29 60 100 3296 6.57 10000 2 0 0 0 0 0 
30 60 100 3586 6.5 10000 8 0 0 0 0 0 
31 80 100 4481 11.68 10000 6 0 0 0.3 0 0 
32 80 100 4555 11.45 10000 2 0 0 0 0 0 
33 80 100 4491 12.5 10000 7 0 0 0 0 0 
34 80 100 4409 11.86 10000 7 0 0 0 0 0 
35 80 100 4792 14.8 10000 2 0 0 0 0 0 
36 80 100 4800 13.7 10000 4 0 0 0 0 0 
37 80 100 4828 11.57 10000 3 0 0 0 0 0 
38 80 100 4673 13.06 10000 7 0 0 0 0 0 
39 80 100 4110 10.06 10000 8 0 0 0 0 0 
40 80 100 4742 13.15 10000 3 0 0 0 0 0 
41 100 100 5613 17.3 10000 9 0 0 0.25 0 0 
42 100 100 5066 13.38 10000 13 0 0 0.12 0 0 
43 100 100 5217 16.73 10000 17 0 0 0 0 0 
44 100 100 5858 21.48 10000 4 0 0 0 0 0 
45 100 100 4956 15.69 10000 4 0 0 0 0 0 
46 100 100 5754 16.12 10000 5 0 0 0 0 0 
47 100 100 5179 16.98 10000 6 0 0 0 0 0 
48 100 100 5821 19.14 10000 4 0 0 0 0 0 
49 100 100 5148 16.2 10000 6 0 0 0 0 0 
50 100 100 5737 17.61 10000 3 0 0 0 0 0 

Tue Oct 11 13:00:13 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 1423 0.44 10000 1 0 0 0 0 0 
2 20 100 946 0.46 10000 1 0 0 0 0 0 
3 20 100 1076 0.47 10000 28 0 0 7.01 0 0 
4 20 100 1180 0.46 10000 1 0 0 0 0 0 
5 20 100 1269 0.5 10000 1 0 0 0 0 0 
6 20 100 1156 0.47 10000 3 0 0 0 0 0 
7 20 100 730 0.51 10000 13 0 0 0 0 0 
8 20 100 1068 0.49 10000 3 0 0 0 0 0 
9 20 100 1250 0.46 10000 1 0 0 0 0 0 
10 20 100 970 0.49 10000 4 0 0 0 0 0 
11 40 100 1910 0.95 10000 317 0 0 12.12 0 0 
12 40 100 2406 0.93 10000 1 0 0 0 0 0 
13 40 100 2257 0.97 10000 2 0 0 0 0 0 
14 40 100 2419 0.96 10000 3 0 0 0 0 0 
15 40 100 2083 1.01 10000 12 0 0 0 0 0 
16 40 100 2330 0.94 10000 1 0 0 0 0 0 
17 40 100 1896 1.05 10000 26 0 0 0 0 0 
18 40 100 2199 0.94 10000 2 0 0 0 0 0 
19 40 100 1734 0.99 10000 624 0 0 5.62 0 0 
20 40 100 2672 0.9 10000 1 0 0 0 0 0 
21 60 100 3622 1.5 10000 18 0 0 3.85 0 0 
22 60 100 3550 1.49 10000 15 0 0 0 0 0 
23 60 100 3719 1.44 10000 14 0 0 0 0 0 
24 60 100 3440 1.51 10000 1 0 0 0 0 0 
25 60 100 3146 1.51 10000 1 0 0 0 0 0 
26 60 100 2902 1.54 10000 25 0 0 0 0 0 
27 60 100 3217 1.54 10000 3 0 0 0 0 0 
28 60 100 3626 1.46 10000 1 0 0 0 0 0 
29 60 100 3296 1.48 10000 13 0 0 0 0 0 
30 60 100 3586 1.56 10000 14 0 0 0 0 0 
31 80 100 4481 2.12 10000 13 0 0 2.41 0 0 
32 80 100 4555 2.12 10000 13 0 0 0 0 0 
33 80 100 4491 2.13 10000 10 0 0 0 0 0 
34 80 100 4409 2.11 10000 7 0 0 0 0 0 
35 80 100 4792 2.06 10000 9 0 0 0 0 0 
36 80 100 4800 2.06 10000 11 0 0 0 0 0 
37 80 100 4828 2.12 10000 13 0 0 0 0 0 
38 80 100 4673 2.08 10000 10 0 0 0 0 0 
39 80 100 4110 2.2 10000 15 0 0 0 0 0 
40 80 100 4742 2.02 10000 15 0 0 0 0 0 
41 100 100 5613 2.83 10000 12 0 0 1.75 0 0 
42 100 100 5066 2.86 10000 16 0 0 0.56 0 0 
43 100 100 5217 2.88 10000 18 0 0 0 0 0 
44 100 100 5858 2.72 10000 13 0 0 0 0 0 
45 100 100 4956 2.89 10000 15 0 0 0 0 0 
46 100 100 5754 2.83 10000 19 0 0 0 0 0 
47 100 100 5179 2.77 10000 17 0 0 0 0 0 
48 100 100 5821 2.72 10000 16 0 0 0 0 0 
49 100 100 5148 2.82 10000 14 0 0 0 0 0 
50 100 100 5737 2.77 10000 14 0 0 0 0 0 

Fri Oct 21 18:13:54 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 1423 2.12 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
2 20 100 946 1.95 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
3 20 100 1076 1.67 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
4 20 100 1180 2.02 10000 2 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
5 20 100 1269 1.8 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
6 20 100 1156 1.79 10000 5001 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
7 20 100 730 1.32 10000 3 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
8 20 100 1068 1.51 10000 2 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
9 20 100 1250 1.91 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
10 20 100 970 1.37 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
11 40 100 1915 5.36 10000 13 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
12 40 100 2406 6.11 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
13 40 100 2257 5.55 10000 3 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
14 40 100 2419 5.69 10000 2 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
15 40 100 2083 4.6 10000 2 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
16 40 100 2330 6.3 10000 2 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
17 40 100 1896 4.21 10000 2 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
18 40 100 2199 5.87 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
19 40 100 1738 4.44 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
20 40 100 2672 7.75 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
21 60 100 3622 11.23 10000 2 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
22 60 100 3550 13.02 10000 2 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
23 60 100 3719 13.63 10000 4 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
24 60 100 3440 13.37 10000 2 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
25 60 100 3146 12.05 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
26 60 100 2902 10.22 10000 3 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
27 60 100 3217 11.23 10000 3 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
28 60 100 3626 14.22 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
29 60 100 3296 10.33 10000 2 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
30 60 100 3586 10.62 10000 2 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
31 80 100 4481 20.32 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
32 80 100 4555 19.27 10000 3 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
33 80 100 4491 21.06 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
34 80 100 4409 20.58 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
35 80 100 4792 26.11 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
36 80 100 4800 23.36 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
37 80 100 4828 19.88 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
38 80 100 4673 22.64 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
39 80 100 4110 16.96 10000 5 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
40 80 100 4742 22.87 10000 6 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
41 100 100 5613 30.42 10000 2 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
42 100 100 5066 22.36 10000 3 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
43 100 100 5217 28.39 10000 9 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
44 100 100 5858 38.09 10000 3 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
45 100 100 4956 27.14 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
46 100 100 5754 27.49 10000 3 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
47 100 100 5179 29.57 10000 6 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
48 100 100 5821 33.73 10000 7 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
49 100 100 5148 27.55 10000 5 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
50 100 100 5737 30.69 10000 3 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 

Sun Oct 23 19:29:12 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:29:46 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:32:43 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:34:12 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:36:37 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:38:43 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:47:18 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Mon Oct 24 11:31:47 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 100 1423 2.15 10000 1 
2 20 100 946 1.94 10000 1 
3 20 100 1076 1.64 10000 1 
4 20 100 1180 1.99 10000 2 
5 20 100 1269 1.69 10000 1 
6 20 100 1186 1.69 10000 1 
7 20 100 730 1.27 10000 10 
